<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;210915;000000;257.525;262.425;255.625;260.6;11435480
xxxx;D;210916;000000;260.475;261.95;255.65;258.175;8230256
xxxx;D;210917;000000;258.2;259.5;256;257;7429176
xxxx;D;210920;000000;255;255.25;247;249.9;9323852
xxxx;D;210921;000000;251.25;253.525;247.275;250.325;8500664
xxxx;D;210922;000000;252.525;255.75;249.5;254.075;8921636
xxxx;D;210923;000000;255.1;256.525;250.75;253.975;7628428
xxxx;D;210924;000000;253.8;255.625;251.9;254.625;5006200
xxxx;D;210927;000000;256.6;261.75;255.5;261.725;8557190
xxxx;D;210928;000000;262.05;265.55;252.75;254.275;15784572
xxxx;D;210929;000000;254;257.975;252.325;254.8;7150562
xxxx;D;210930;000000;256.025;261.1;255.7;258.35;14076818
xxxx;D;211001;000000;256;257.5;254.15;257.425;6212488
xxxx;D;211004;000000;257.125;262;254.7;258.4;12901576
xxxx;D;211005;000000;259.55;269.975;257.9;269.175;18584608
xxxx;D;211006;000000;269.9;274.5;263.55;270.8;25438026
xxxx;D;211007;000000;272.525;275.5;268.55;271.4;14757176
xxxx;D;211008;000000;271.55;273.75;269.15;272.975;10536710
xxxx;D;211011;000000;274.4;282.7;273.65;280.95;23776444
xxxx;D;211012;000000;279.075;279.75;276.025;276.95;10443054
xxxx;D;211013;000000;277.5;278.25;271.7;275.55;11797828
xxxx;D;211014;000000;276.875;280;272.8;276.85;13646868
xxxx;D;211015;000000;277.5;278.725;274.75;278;6764628
xxxx;D;211018;000000;277.95;279.125;275.3;278.825;5731306
xxxx;D;211019;000000;280.8;287.475;279.025;287;20482128
xxxx;D;211020;000000;286.25;287.5;281.225;283.05;13803040
xxxx;D;211021;000000;280.975;282.5;273.15;275.8;14474362
xxxx;D;211022;000000;276.05;279.5;271.025;272;13164614
xxxx;D;211025;000000;273.975;281;269.725;280.85;12834112
xxxx;D;211026;000000;282.025;282.1;277.775;279.85;11324930
xxxx;D;211027;000000;276.35;280;274.625;275.3;11038052
xxxx;D;211028;000000;274.7;276.425;265.4;268.825;15295214
xxxx;D;211029;000000;267.3;267.95;260;263.65;18641974
xxxx;D;211101;000000;263.75;267.75;261.6;267.7;11746372
xxxx;D;211102;000000;268;268.6;261.8;264.1;11251450
xxxx;D;211103;000000;262.225;264.925;259;264.425;9553304
xxxx;D;211105;000000;262.475;264.3;260.7;264.075;6356208
xxxx;D;211108;000000;265.5;266.85;259.325;261.85;9422720
xxxx;D;211109;000000;261.45;261.85;255;257.6;12608974
xxxx;D;211110;000000;256.9;258.325;250;250.125;14674780
xxxx;D;211111;000000;250.975;257.425;250.25;256.25;14836652
xxxx;D;211112;000000;256.65;257.7;247.85;251.45;18527312
xxxx;D;211115;000000;251.525;261.55;250.85;259.45;17531776
xxxx;D;211116;000000;260.675;261.225;254.05;255.2;10366796
xxxx;D;211117;000000;254.725;259.8;254.425;257.825;7485062
xxxx;D;211118;000000;257.5;265.05;252.65;262.75;17671266
xxxx;D;211119;000000;265;266.2;250.625;252.475;25449028
xxxx;D;211122;000000;250.95;251.8;240.15;242.025;24417472
xxxx;D;211123;000000;240.75;250;235.125;249.375;21005988
xxxx;D;211124;000000;250.75;251.825;244.625;246.75;9584156
xxxx;D;211125;000000;247.775;248.475;243.35;243.95;6877280
xxxx;D;211126;000000;238.3;239.95;232.6;232.9;17477754
xxxx;D;211129;000000;238;240.275;232.625;236.875;17234140
xxxx;D;211130;000000;232.85;240;232.2;235.975;17161072
xxxx;D;211201;000000;238.725;242.975;236;237.9;14778346
xxxx;D;211202;000000;238.1;245.4;238.1;244.65;12604540
xxxx;D;211203;000000;245.75;246.325;240.9;243.05;8185916
xxxx;D;211206;000000;243.95;246.1;237.175;240.05;8888768
xxxx;D;211207;000000;240.05;243.375;235.5;241.9;13313632
xxxx;D;211208;000000;242.525;245.9;233.275;236.275;12794020
xxxx;D;211209;000000;236.675;239.675;232.35;234.575;10387940
xxxx;D;211210;000000;235.225;235.5;229.075;229.675;14680210
xxxx;D;211213;000000;230.35;231.175;212.35;214.65;28110718
xxxx;D;211214;000000;214.425;222.75;195.45;222.2;30731892
xxxx;D;211215;000000;222.5;224.4;217.3;223.975;12206770
xxxx;D;211216;000000;224;233.55;223.975;231.2;17615504
xxxx;D;211217;000000;230.725;236.65;228.175;234.525;13007152
xxxx;D;211220;000000;232.5;232.975;226.75;231.825;13203770
xxxx;D;211221;000000;232.55;237.375;230.3;236.7;11178494
xxxx;D;211222;000000;236.375;240.975;234.75;237.875;11910610
xxxx;D;211223;000000;237.95;241;234.875;236;7554624
xxxx;D;211224;000000;236.125;236.725;231.025;235.45;6998970
xxxx;D;211227;000000;235.175;240.25;235.05;238.65;9411624
xxxx;D;211228;000000;239.1;242.25;238.375;241.975;9766318
xxxx;D;211229;000000;242.075;242.9;238.8;242.15;5642750
xxxx;D;211230;000000;242.125;243.075;239.625;240.975;6143622
xxxx;D;220103;000000;241.75;247.475;241.75;247.25;5590572
xxxx;D;220104;000000;247.275;249.35;245.3;248.5;5959020
xxxx;D;220105;000000;247.95;249.325;235.875;236.8;9527418
xxxx;D;220106;000000;236.825;242.5;235.25;242.225;7938072
xxxx;D;220110;000000;243.4;246.325;241.1;244.75;6950562
xxxx;D;220111;000000;244.975;252;243.375;251.3;9494698
xxxx;D;220112;000000;251.2;254.3;249.375;250.55;9739012
xxxx;D;220113;000000;250.45;251.2;229.2;235.375;34732510
xxxx;D;220114;000000;236.875;239.95;219.2;232.05;39009434
xxxx;D;220117;000000;232.525;234.125;224.3;232.5;21258324
xxxx;D;220118;000000;232.675;233.475;215.35;218.175;31446490
xxxx;D;220119;000000;215.225;232.5;205.625;226.375;29986462
xxxx;D;220120;000000;226.325;234.1;224.025;227.075;20528466
xxxx;D;220121;000000;225.475;231.25;218.8;219.675;16121056
xxxx;D;220124;000000;221.8;222.425;197.75;205.9;43458528
xxxx;D;220125;000000;204.975;213.5;203;212.675;27814868
xxxx;D;220126;000000;212.7;213.875;202.75;206.45;34858064
xxxx;D;220127;000000;203.9;220.6;203.325;215.5;30033300
xxxx;D;220128;000000;216.5;221.275;213.225;216.975;15052662
xxxx;D;220131;000000;217.825;222;215;218.9;18947302
xxxx;D;220201;000000;219;220.475;211.075;213.475;18988518
xxxx;D;220202;000000;214.7;216.125;209.4;212;13405130
xxxx;D;220203;000000;210.975;211.725;204;206.225;13567322
xxxx;D;220204;000000;208.1;210.625;203.625;206.25;13354236
xxxx;D;220207;000000;206;208.2;202.875;205.5;10234620
xxxx;D;220208;000000;205.975;211.15;204.425;211.025;19479732
xxxx;D;220209;000000;211.7;215;210.275;213.7;23882222
xxxx;D;220210;000000;213.7;214.5;208.25;209.5;20856532
xxxx;D;220211;000000;209.1;210.25;200.5;202.5;20430650
xxxx;D;220214;000000;200.2;202.75;193.175;201.425;28820460
xxxx;D;220215;000000;202;209.475;201.675;209.425;19499236
xxxx;D;220216;000000;210.225;216.9;210;214.625;24227158
xxxx;D;220217;000000;214.625;214.75;204.3;205.925;23157806
xxxx;D;220218;000000;206.85;209.4;194.1;196.45;27165630
xxxx;D;220221;000000;195.75;201;146;160.6;94506726
xxxx;D;220222;000000;159.85;172.9;144.8;171.075;83560926
xxxx;D;220224;000000;152.55;152.55;81.95;100.5;85112562
xxxx;D;220225;000000;101;113.475;91.25;100.55;44164616
xxxx;D;220324;000000;90.55;108.85;79.975;95;25703294
xxxx;D;220325;000000;98.425;99.025;85.5;87.5;14224482
xxxx;D;220328;000000;87.75;88.475;82.5;84.25;7569970
xxxx;D;220329;000000;84.35;89.725;81.1;82.5;11758078
xxxx;D;220330;000000;87.5;87.725;84.725;85.775;8090288
xxxx;D;220331;000000;86.775;99.6;86.775;99;36616794
xxxx;D;220401;000000;102.5;119.225;99.475;112.5;48366282
xxxx;D;220404;000000;115.1;125.75;112.5;125.5;59716968
xxxx;D;220405;000000;129.05;131.8;109;115.4;71983438
xxxx;D;220406;000000;110.45;117.5;106.1;109.75;29650248
xxxx;D;220407;000000;109.975;115.575;109.975;114.05;16155236
xxxx;D;220408;000000;115.3;116.4;110.025;111.8;11022184
xxxx;D;220411;000000;110.35;113.15;107;107.5;11733918
xxxx;D;220412;000000;108.475;108.475;100.75;105.55;14502284
xxxx;D;220413;000000;107.15;108.075;104.15;105.675;7346250
xxxx;D;220414;000000;106.125;106.5;99.525;99.675;8801110
xxxx;D;220415;000000;99.55;103.1;95.525;100.625;12639668
xxxx;D;220418;000000;101.375;102.5;95.1;95.125;8666262
xxxx;D;220419;000000;95;95;89.3;93.475;12633904
xxxx;D;220420;000000;94.025;96.775;91.125;96.475;12026420
xxxx;D;220421;000000;96.05;96.4;93.575;94.9;5878410
xxxx;D;220422;000000;94.3;98;93.4;94.05;6387326
xxxx;D;220425;000000;93.325;93.5;90.15;90.775;6139726
xxxx;D;220426;000000;91.25;97.825;90.6;95.625;11805614
xxxx;D;220427;000000;95.975;100.5;94.5;99.5;15559326
xxxx;D;220428;000000;100.5;101.975;95.15;95.575;14173810
xxxx;D;220429;000000;97.475;101.95;96.4;100.475;20427682
xxxx;D;220504;000000;100.425;102.475;97.6;97.95;8307512
xxxx;D;220505;000000;98.7;99.575;98;98.975;3912478
xxxx;D;220506;000000;98.75;98.75;96.225;97.4;4293080
xxxx;D;220511;000000;97.15;98.75;95.875;96.525;4839996
xxxx;D;220512;000000;96.525;96.875;91.725;92.775;5353468
xxxx;D;220513;000000;94.125;94.475;92.3;93.25;3028430
xxxx;D;220516;000000;94.125;95.725;93.25;94.9;3980148
xxxx;D;220517;000000;95.9;97.4;95.05;96.65;5361752
xxxx;D;220518;000000;97.225;99.6;96;96;7494002
xxxx;D;220519;000000;96;96.9;94.55;95.85;3916660
xxxx;D;220520;000000;96.4;96.95;93.625;94.375;4150976
xxxx;D;220523;000000;94.875;95.425;92.525;92.85;3739578
xxxx;D;220524;000000;92.625;94.4;90.5;93.525;5377522
xxxx;D;220525;000000;94;94.7;92.5;94.05;4156408
xxxx;D;220526;000000;94.35;95.4;93.175;94;6554830
xxxx;D;220527;000000;94.2;94.375;92.75;93;3790484
xxxx;D;220530;000000;93.275;93.8;91.325;91.5;5105724
xxxx;D;220531;000000;91.25;91.95;90.525;91.55;2989974
xxxx;D;220601;000000;91.2;92.95;90.5;92.475;4915692
xxxx;D;220602;000000;92.2;92.5;89.575;89.675;6051986
xxxx;D;220603;000000;89.675;90.475;87.125;87.75;6034494
xxxx;D;220606;000000;87.8;88.4;86;87.075;4089718
xxxx;D;220607;000000;87.1;87.1;84.775;86.05;5239660
xxxx;D;220608;000000;86.3;88.475;85.625;86.7;5317922
xxxx;D;220609;000000;87;87.075;84.875;85.15;3247056
xxxx;D;220610;000000;85.35;85.95;84.75;85;3199148
xxxx;D;220614;000000;84.95;88.25;83.75;87.475;6488256
xxxx;D;220615;000000;87.625;89.85;87.6;88;7154226
xxxx;D;220616;000000;88.275;89.175;87.5;88.975;6280516
xxxx;D;220617;000000;89.025;91.05;88.575;89.5;7815626
xxxx;D;220620;000000;90.225;94.275;90;93.7;9613966
xxxx;D;220621;000000;94.5;94.85;91;91.025;9403382
xxxx;D;220622;000000;90.475;92.55;89.05;92.55;7848284
xxxx;D;220623;000000;92.5;94.85;91.375;92.925;10334130
xxxx;D;220624;000000;93.375;93.925;91.625;93;5304702
xxxx;D;220627;000000;92.975;95.85;92.75;95.5;9564164
xxxx;D;220628;000000;95.775;97.65;94.1;96.5;10774096
xxxx;D;220629;000000;96.7;96.725;92.925;93.525;7165114
xxxx;D;220630;000000;93.475;94.75;88;88.9;11533226
xxxx;D;220701;000000;88.525;91.25;86.575;87.525;6686486
xxxx;D;220704;000000;88.825;92.75;88.8;92.75;8273866
xxxx;D;220705;000000;92.8;95.5;92.475;93.925;12339550
xxxx;D;220706;000000;93.125;95.5;92.925;93.6;6310192
xxxx;D;220707;000000;94.05;94.4;92.5;93.675;4558760
xxxx;D;220708;000000;94.25;94.7;93.1;94.15;3705722
xxxx;D;220711;000000;93.5;94.35;91.35;91.625;4699636
xxxx;D;220712;000000;91.8;92.375;90.25;90.825;6146866
xxxx;D;220713;000000;91.475;92.15;88.85;89.425;4808694
xxxx;D;220714;000000;89.6;91;88.675;88.75;4500136
xxxx;D;220715;000000;89.3;90.325;88.4;89.925;4655758
xxxx;D;220718;000000;90.35;91.175;89.375;90.4;3977964
xxxx;D;220719;000000;90.475;92.075;89.15;92.025;6091200
xxxx;D;220720;000000;92.6;93.725;91.025;91.15;6379434
xxxx;D;220721;000000;91.15;91.575;89.375;90.9;4937396
xxxx;D;220722;000000;90.85;92.825;90.675;91.95;4727610
xxxx;D;220725;000000;91.75;93.375;91.35;92.55;4308868
xxxx;D;220726;000000;92.85;93.85;92.55;93.15;4429834
xxxx;D;220727;000000;93.15;94.25;92;92.25;5317358
xxxx;D;220728;000000;92.825;93.175;91.375;92.5;3202728
xxxx;D;220729;000000;92.7;93;91.75;92.925;3285560
xxxx;D;220801;000000;92.975;93.075;90.775;90.775;3981900
xxxx;D;220802;000000;90.725;91.35;89.925;90.05;4193496
xxxx;D;220803;000000;90.225;90.75;89;89;3952692
xxxx;D;220804;000000;89.45;90.425;89.025;89.725;3134226
xxxx;D;220805;000000;90.075;90.125;87.275;88.1;5064880
xxxx;D;220808;000000;89.25;89.975;88.275;88.275;4742464
xxxx;D;220809;000000;88.55;89.675;87.675;89.6;3652964
xxxx;D;220810;000000;89.4;90.625;88.925;90.35;3743584
xxxx;D;220811;000000;90.5;90.85;88.775;89.25;3762576
xxxx;D;220812;000000;89.275;90;88.4;89.775;2955900
xxxx;D;220815;000000;89.6;90.425;88.95;90;3554638
xxxx;D;220816;000000;90.15;90.65;89.575;90.325;3586814
xxxx;D;220817;000000;90.55;92.5;90.55;90.9;8202130
xxxx;D;220818;000000;90.95;91.5;90.1;90.7;3099204
xxxx;D;220819;000000;90.9;90.9;89.575;90;3391418
xxxx;D;220822;000000;89.825;90.55;89.375;90.2;3291810
xxxx;D;220823;000000;90.05;91.825;90.05;91.65;4511512
xxxx;D;220824;000000;91.925;92.2;90.75;91.375;3419772
xxxx;D;220825;000000;91.375;92;90.5;90.725;3168794
xxxx;D;220826;000000;90.975;91.475;90.5;91.2;2166556
xxxx;D;220829;000000;91.175;93.45;90.9;93.25;5376676
xxxx;D;220830;000000;93.75;94.9;92.8;93.975;9962532
xxxx;D;220831;000000;95.75;97.85;94.625;96.725;15390342
xxxx;D;220901;000000;96.725;98.425;95.625;97.65;9648566
xxxx;D;220902;000000;98.275;100.9;97.5;100.45;15728518
xxxx;D;220905;000000;100.9;103.45;98.8;103.35;14453002
xxxx;D;220906;000000;102.675;104;97.525;99.55;19930054
xxxx;D;220907;000000;99.575;102.3;98.5;99.4;11487458
xxxx;D;220908;000000;99.5;100.5;98;98.25;9591320
xxxx;D;220909;000000;99;99.75;98.3;99.3;6007638
xxxx;D;220912;000000;98.75;101.4;98.15;100.65;9698124
xxxx;D;220913;000000;101.175;101.925;99.55;99.725;9200862
xxxx;D;220914;000000;99.55;100.525;98.25;100.225;8891222
xxxx;D;220915;000000;100.2;100.75;99.45;100.175;6422758
xxxx;D;220916;000000;100.05;100.975;99.1;99.7;7623612
xxxx;D;220919;000000;99.5;100.35;99.175;99.375;4863324
xxxx;D;220920;000000;99.4;99.85;89.75;92.25;26318860
xxxx;D;220921;000000;84.975;91.5;84.025;87.15;19318798
xxxx;D;220922;000000;87.3;91.55;87.175;89.75;11571328
xxxx;D;220923;000000;89.425;89.85;84.25;85.075;12214122
xxxx;D;220926;000000;83.15;83.875;75.95;76.875;26135116
xxxx;D;220927;000000;78.975;80.7;76.975;79.325;14983312
xxxx;D;220928;000000;79;80.75;75.3;77.575;12505780
xxxx;D;220929;000000;77.95;78.4;72.525;74.85;14767486
xxxx;D;220930;000000;75.275;75.875;71.125;74.65;25790570
xxxx;D;221003;000000;75;79.2;74.05;78.625;14891506
xxxx;D;221004;000000;79.325;79.55;75.05;76.5;14399868
xxxx;D;221005;000000;76.35;76.475;73.275;76;10603882
xxxx;D;221006;000000;76.3;77.375;75.2;75.7;6121524
xxxx;D;221007;000000;75.5;75.55;72;72.125;8579594
xxxx;D;221010;000000;70.125;75.3;69.4;74.6;11351510
xxxx;D;221011;000000;75.025;76.775;73.725;76.125;8213238
xxxx;D;221012;000000;76.2;76.95;75.325;76.15;5549684
xxxx;D;221013;000000;76.2;77.5;75.425;76.375;5462168
xxxx;D;221014;000000;76.625;76.925;74.25;76;8520146
xxxx;D;221017;000000;76.075;79.475;75.8;78.975;9104150
xxxx;D;221018;000000;79.4;81.925;78.05;78.65;15411666
xxxx;D;221019;000000;78.7;79.75;77.625;79.175;14296830
xxxx;D;221020;000000;79.5;81.425;78.925;80.3;11945002
xxxx;D;221021;000000;80.3;81.325;79.05;80.9;8559196
xxxx;D;221024;000000;81.25;82.15;79.4;80.4;9152798
xxxx;D;221025;000000;80.4;83.8;80.125;82.75;12777724
xxxx;D;221026;000000;82.775;84.7;82.15;83.775;10239320
xxxx;D;221027;000000;83.95;84.975;83.05;84.175;9939610
xxxx;D;221028;000000;83.9;85;82.5;84.575;9009520
xxxx;D;221031;000000;84.6;85.725;83.8;84.2;6711550
xxxx;D;221101;000000;84.575;84.95;83.9;84.225;4774084
xxxx;D;221102;000000;84.375;84.4;81.125;82;6527504
xxxx;D;221103;000000;81.975;82.45;80.55;82;5667800
xxxx;D;221107;000000;82.925;84.425;82.425;84.3;9519392
xxxx;D;221108;000000;84.475;87.125;83.5;86.25;13972338
xxxx;D;221109;000000;86.025;87.025;82.6;82.95;12472588
xxxx;D;221110;000000;83.675;86.8;83.275;86.45;18131166
xxxx;D;221111;000000;86.7;86.975;84.9;85.8;9490166
xxxx;D;221114;000000;86.025;88.55;85.35;87.125;11189996
xxxx;D;221115;000000;87.325;88.275;81.575;84.025;15654056
xxxx;D;221116;000000;84.75;86;84.55;85.4;6966574
xxxx;D;221117;000000;85.6;86.55;84.8;85.575;6314266
xxxx;D;221118;000000;85.6;85.925;84.6;85.175;4774360
xxxx;D;221121;000000;85.325;85.325;83.5;84.4;6293030
xxxx;D;221122;000000;84.05;85.15;83.975;84.95;4604242
xxxx;D;221123;000000;85;85.95;84.5;85.3;4659982
xxxx;D;221124;000000;85.325;86.075;84.925;85.175;4308404
xxxx;D;221125;000000;85.05;85.45;84.725;84.9;2800116
xxxx;D;221128;000000;84.325;84.725;83.85;84.25;4313818
xxxx;D;221129;000000;84.5;84.75;84.175;84.575;2603328
xxxx;D;221130;000000;84.875;84.875;84.075;84.7;2113090
xxxx;D;221201;000000;84.9;85.25;84.15;84.675;3160984
xxxx;D;221202;000000;84.55;84.55;83.95;84.15;2906264
xxxx;D;221205;000000;84.225;86.275;83.925;84.9;9761092
xxxx;D;221206;000000;85.3;85.625;78.5;83.55;13575780
xxxx;D;221207;000000;83;84.825;81.55;84;18481860
xxxx;D;221208;000000;84.45;84.725;83.15;83.55;5034772
xxxx;D;221209;000000;83.5;84.225;83.075;83.575;3839136
xxxx;D;221212;000000;83.575;83.9;83.05;83.45;3292142
xxxx;D;221213;000000;83.55;83.625;82.925;83.15;3423056
xxxx;D;221214;000000;83.15;83.225;81.6;82.075;5124786
xxxx;D;221215;000000;81.85;82.1;80.225;80.625;7295604
xxxx;D;221216;000000;80.525;81.45;80.4;80.9;3426450
xxxx;D;221219;000000;80.65;81.2;80.05;80.15;4856802
xxxx;D;221220;000000;79.975;82.45;79.4;82.125;6885970
xxxx;D;221221;000000;82.425;82.675;81.05;81.9;4341246
xxxx;D;221222;000000;82.225;85.9;81.6;85.225;18326990
xxxx;D;221223;000000;85.225;85.75;84.5;84.65;8025590
xxxx;D;221226;000000;85.05;86;84.775;85.525;8029814
xxxx;D;221227;000000;85.875;86.675;84.7;85;8936448
xxxx;D;221228;000000;84.975;85.225;81.1;82.375;29609938
xxxx;D;221229;000000;82.45;83.35;81.825;83.05;7707720
xxxx;D;221230;000000;83.25;83.6;81.75;81.95;10190854
xxxx;D;230103;000000;81.9;82.5;81.725;82.225;4254372
xxxx;D;230104;000000;82.2;82.625;81.9;82.15;2551702
xxxx;D;230105;000000;82.45;82.45;81.175;81.6;3096072
xxxx;D;230106;000000;81.675;81.775;80.85;81.025;3219550
xxxx;D;230109;000000;81.375;82.675;81.15;82.3;7895980
xxxx;D;230110;000000;82.1;82.2;81.5;81.825;3460346
xxxx;D;230111;000000;81.75;83.8;81.6;83.4;10559876
xxxx;D;230112;000000;83.8;83.9;82.6;82.925;6160684
xxxx;D;230113;000000;82.85;84.1;82.325;83.225;8219218
xxxx;D;230116;000000;83.6;85.725;83.575;85.65;11910480
xxxx;D;230117;000000;85.7;85.85;83.5;83.55;10263130
xxxx;D;230118;000000;83.725;84.8;83.275;83.65;6319790
xxxx;D;230119;000000;83.65;84.1;82.525;83.25;8106254
xxxx;D;230120;000000;83.4;83.675;82.625;83.575;3974682
xxxx;D;230123;000000;83.85;84.4;83.5;84.1;5570976
xxxx;D;230124;000000;84.2;84.5;82.9;82.95;5500688
xxxx;D;230125;000000;82.95;83.75;81.65;83.15;9009594
xxxx;D;230126;000000;83.325;83.675;82.775;83;3764498
xxxx;D;230127;000000;82.875;83.425;82.725;82.925;4350208
xxxx;D;230130;000000;82.725;85.125;82.35;83.975;14865092
xxxx;D;230131;000000;84.125;84.9;83.95;84.75;7769174
xxxx;D;230201;000000;84.775;86.975;84.5;85.575;17898290
xxxx;D;230202;000000;85.75;86.25;84.025;85.125;10590340
xxxx;D;230203;000000;85.025;85.325;83.2;84.575;9364366
xxxx;D;230206;000000;84.6;85.8;84.3;85.65;9849986
xxxx;D;230207;000000;85.125;86.75;84.4;85.5;18142342
xxxx;D;230208;000000;85.6;86.4;84.775;85.1;9552390
xxxx;D;230209;000000;85.175;85.4;84.5;84.975;5965420
xxxx;D;230210;000000;85.05;85.075;84.525;84.725;3506960
xxxx;D;230213;000000;84.775;85.125;83.875;84.15;4605718
xxxx;D;230214;000000;84.15;84.25;82;84.2;8203942
xxxx;D;230215;000000;83.25;83.425;79.65;80.2;13357216
xxxx;D;230216;000000;80.975;81.775;79.05;80;11392246
xxxx;D;230217;000000;79.975;80.625;79.275;79.925;6335896
xxxx;D;230220;000000;80.175;81.675;79.525;81.075;7686296
xxxx;D;230221;000000;81.1;83.325;81.1;82;10535110
xxxx;D;230222;000000;81.925;82.225;81.475;81.7;2616280
xxxx;D;230224;000000;81.75;82.2;80.475;81.025;4751860
xxxx;D;230227;000000;80.775;82.925;80.625;82.075;6798386
xxxx;D;230228;000000;82.075;83.075;81.7;82.3;6149044
xxxx;D;230301;000000;82.55;83.45;82.3;83.25;7944612
xxxx;D;230302;000000;83.225;83.625;81.175;82.025;8014750
xxxx;D;230303;000000;82.15;83;81.925;82.925;4452770
xxxx;D;230306;000000;83.225;84.05;83.15;83.85;6135594
xxxx;D;230307;000000;84;84.325;83.375;83.825;4893630
xxxx;D;230309;000000;83.95;84.175;83.275;83.4;4233436
xxxx;D;230310;000000;83.125;83.15;82.025;82.45;6614646
xxxx;D;230313;000000;82.775;83.375;81.7;82.275;6505404
xxxx;D;230314;000000;82.325;83.225;81.975;82.75;4994834
xxxx;D;230315;000000;82.775;83.375;81.775;82.3;7215822
xxxx;D;230316;000000;82.25;82.525;81.45;82.125;4537226
xxxx;D;230317;000000;82.45;84;82.25;83.45;14358198
xxxx;D;230320;000000;86.55;95.95;85.9;94.975;134422438
xxxx;D;230321;000000;94.95;96.725;90.175;91.375;80282420
xxxx;D;230322;000000;91.275;93;90.675;92.025;20141186
xxxx;D;230323;000000;92.025;92.775;90.25;90.775;12866926
xxxx;D;230324;000000;91;91.2;88.625;89.5;25285926
xxxx;D;230327;000000;89.9;92.375;89.575;91.7;18061662
xxxx;D;230328;000000;91.9;92.6;90.425;91.5;10180426
xxxx;D;230329;000000;91.8;92.325;90.875;91.7;10807554
xxxx;D;230330;000000;91.7;92.225;91.25;91.8;6751736
xxxx;D;230331;000000;91.975;92.1;89.325;90.7;13658162
xxxx;D;230403;000000;90.95;100.15;90.15;99.55;80326312
xxxx;D;230404;000000;99.975;104.6;98.975;101.85;96748308
xxxx;D;230405;000000;102.025;102.125;93.55;94.475;109067034
xxxx;D;230406;000000;94.25;95.875;93.05;93.85;29105258
xxxx;D;230407;000000;93.925;94.45;93.4;94.15;11778644
xxxx;D;230410;000000;94.825;95.375;94.25;95.2;17605714
xxxx;D;230411;000000;95.425;95.7;91.725;92.9;27874324
xxxx;D;230412;000000;93.075;94;92.35;93.275;11983708
xxxx;D;230413;000000;93.5;94.125;92.425;93.2;10654316
xxxx;D;230414;000000;93.15;93.7;92.025;93.475;8557422
xxxx;D;230417;000000;94.075;97.25;93.7;96.55;38543760
xxxx;D;230418;000000;96.6;97.275;95.4;97.05;19463468
xxxx;D;230419;000000;97.55;99.375;94.25;96.575;43560602
xxxx;D;230420;000000;97.1;101.825;96.525;100.15;50065638
xxxx;D;230421;000000;100.225;101.55;99.3;100.975;20701748
xxxx;D;230424;000000;100.6;103.2;99.55;100.05;33460772
xxxx;D;230425;000000;100.25;100.9;98.025;98.825;27495932
xxxx;D;230426;000000;99.125;104.425;98.9;103.7;64703628
xxxx;D;230427;000000;104.25;113.95;104.075;112.325;140582162
xxxx;D;230428;000000;112.5;114.75;108.75;111.1;93670456
xxxx;D;230502;000000;111.375;114.375;105.475;109.4;74005192
xxxx;D;230503;000000;109.3;109.3;104;104.775;58934982
xxxx;D;230504;000000;105.35;106.75;103.025;105.475;39426618
xxxx;D;230505;000000;105.675;108.975;104.5;105.3;47546362
xxxx;D;230508;000000;105.85;106.575;103.375;103.45;19846152
xxxx;D;230510;000000;103.825;110.9;103.75;110.5;57268780
xxxx;D;230511;000000;110.45;112.275;106.1;108.325;62703012
xxxx;D;230512;000000;108.075;109.6;107.05;108.55;27053554
xxxx;D;230515;000000;109.8;112.45;109.05;112.4;27411476
xxxx;D;230516;000000;112.725;113.45;110.05;111.65;27534410
xxxx;D;230517;000000;111.825;117.425;110.575;116.725;87174786
xxxx;D;230518;000000;117.275;120.725;114.05;116.05;99998304
xxxx;D;230519;000000;115.45;118.2;114.05;115.65;44184802
xxxx;D;230522;000000;116.975;117.4;113.05;114.425;34192934
xxxx;D;230523;000000;115.625;119;114;118.3;60447758
xxxx;D;230524;000000;118.875;120.35;116.45;118.125;58280064
xxxx;D;230525;000000;118;118.75;114.4;116.1;50939320
xxxx;D;230526;000000;115.7;118.2;114.4;116.25;44336832
xxxx;D;230529;000000;117.275;117.95;114.625;116.025;43823944
xxxx;D;230530;000000;114.275;115.975;111.4;112.425;46281522
xxxx;D;230531;000000;111.8;112.375;109.775;111;35220856
xxxx;D;230601;000000;111.275;111.8;106.325;107.125;38876124
xxxx;D;230602;000000;102.55;113.75;101.15;113.15;123712568
xxxx;D;230605;000000;113.3;115.15;108.5;109.525;59774860
xxxx;D;230606;000000;109.225;113.125;107.3;111.675;42818998
xxxx;D;230607;000000;111.725;116.225;111.6;114.8;72117240
xxxx;D;230608;000000;114.575;115.85;113.375;113.75;33895088
xxxx;D;230609;000000;114.1;115.375;113.25;113.925;23717976
xxxx;D;230613;000000;115.05;116.65;114.075;115.1;36724128
xxxx;D;230614;000000;115.6;116.15;114.6;115.25;20936790
xxxx;D;230615;000000;115.2;115.5;113.8;115.25;21716236
xxxx;D;230616;000000;115.3;115.825;113.425;114.875;22139564
xxxx;D;230619;000000;114.7;115.3;113.9;114.425;17454906
xxxx;D;230620;000000;114.1;114.5;111.825;113.475;22948288
xxxx;D;230621;000000;113.475;115;112.625;113.875;18100960
xxxx;D;230622;000000;113.6;114.075;104.5;111.65;24553976
