<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;200228;000000;5836;5870;5607;5699.5;3124084
xxxx;D;200302;000000;5816;5897.5;5540;5550;2905999
xxxx;D;200303;000000;5700;5900;5661;5782;1946861
xxxx;D;200304;000000;5740.5;5928.5;5701.5;5908.5;1601548
xxxx;D;200305;000000;5978;5996;5830;5862.5;1532273
xxxx;D;200306;000000;5742.5;5775;5534.5;5592;2266208
xxxx;D;200310;000000;5033;5083;4450;4549;7510762
xxxx;D;200311;000000;4652;4988;4520;4908;4810789
xxxx;D;200312;000000;4652.5;4745.5;4487.5;4511.5;3677398
xxxx;D;200313;000000;4505;4760;4414;4414;3663056
xxxx;D;200316;000000;4414;4414;4102;4251;2570452
xxxx;D;200317;000000;4212;4326.5;4030;4168.5;2244460
xxxx;D;200318;000000;4060;4145;3744;3754;3644119
xxxx;D;200319;000000;3834;4484.5;3663;4333;4772557
xxxx;D;200320;000000;4503;4745;4408;4472.5;5008988
xxxx;D;200323;000000;4252.5;4409;4122;4175.5;3405101
xxxx;D;200324;000000;4484;4550;4362.5;4494;2397960
xxxx;D;200325;000000;4596;4725;4400;4590;2898620
xxxx;D;200326;000000;4552;4700;4484.5;4700;1998767
xxxx;D;200327;000000;4699;4745;4401.5;4430;2092818
xxxx;D;200330;000000;4355.5;4459;4313;4459;1720742
xxxx;D;200331;000000;4549;4715;4501;4715;2428925
xxxx;D;200401;000000;4595;4734.5;4564;4674.5;1917101
xxxx;D;200402;000000;4870;5229.5;4787.5;5050;3850927
xxxx;D;200403;000000;5047.5;5364;4927;5204.5;3126770
xxxx;D;200406;000000;5215;5270;5064;5163;2279444
xxxx;D;200407;000000;5260;5260;5052.5;5118;1835405
xxxx;D;200408;000000;5063.5;5175;5036.5;5140;1924196
xxxx;D;200409;000000;5197.5;5275;5052;5201;2291202
xxxx;D;200410;000000;5120;5139.5;5064;5130;709604
xxxx;D;200413;000000;5117.5;5125;4933;5040;939770
xxxx;D;200414;000000;5087.5;5119.5;4825;4844;2048920
xxxx;D;200415;000000;4799;4799;4453;4484;2648878
xxxx;D;200416;000000;4502;4631;4365;4561.5;3413601
xxxx;D;200417;000000;4696.5;4697;4545;4620;1676884
xxxx;D;200420;000000;4559.5;4637;4455;4522.5;1899435
xxxx;D;200421;000000;4402;4533.5;4281;4475;3797054
xxxx;D;200422;000000;4420;4810.5;4385.5;4810.5;3438361
xxxx;D;200423;000000;4895;4979.5;4730;4902.5;2558736
xxxx;D;200424;000000;4875;4876;4720;4745.5;1841886
xxxx;D;200427;000000;4745;4790;4620;4650;1682738
xxxx;D;200428;000000;4624;4808;4621;4738.5;2735193
xxxx;D;200429;000000;4779;4940;4750;4897;2888095
xxxx;D;200430;000000;4941;5040;4816.5;4826.5;3030267
xxxx;D;200504;000000;4787;4909.5;4751.5;4848.5;1257504
xxxx;D;200505;000000;4950;4985;4880;4975;1426167
xxxx;D;200506;000000;5000;5014.5;4825;4857.5;1864425
xxxx;D;200507;000000;4864.5;4950;4825;4839;1713193
xxxx;D;200508;000000;4864;4879;4733;4832;1617310
xxxx;D;200512;000000;4845;4928;4824;4897.5;1305808
xxxx;D;200513;000000;4879.5;4896;4815.5;4819;1150878
xxxx;D;200514;000000;4799;4870;4773;4870;1470850
xxxx;D;200515;000000;4933;4968;4874.5;4874.5;1653522
xxxx;D;200518;000000;4972.5;5191.5;4935;5170.5;2510468
xxxx;D;200519;000000;5194;5285;5178.5;5272;2104319
xxxx;D;200520;000000;5275;5471;5238;5450;2240019
xxxx;D;200521;000000;5459;5548;5227;5286;2657882
xxxx;D;200522;000000;5195;5348;5166;5317;1586956
xxxx;D;200525;000000;5346.5;5420;5344;5412.5;615868
xxxx;D;200526;000000;5489.5;5539.5;5435;5445;1602232
xxxx;D;200527;000000;5423.5;5515.5;5285;5352.5;1737876
xxxx;D;200528;000000;5354.5;5484.5;5309;5392;1390600
xxxx;D;200529;000000;5379;5379;5224;5242.5;2451505
xxxx;D;200601;000000;5347.5;5412.5;5269;5318;1307649
xxxx;D;200602;000000;5357;5433;5340;5400;1355948
xxxx;D;200603;000000;5451;5566.5;5424;5549.5;2082046
xxxx;D;200604;000000;5533.5;5553;5430;5430;1479541
xxxx;D;200605;000000;5476;5511.5;5434;5460;1215118
xxxx;D;200608;000000;5489.5;5527.5;5351;5372;1549579
xxxx;D;200609;000000;5401;5428.5;5305.5;5425;1388256
xxxx;D;200610;000000;5410;5432;5314;5342;1520574
xxxx;D;200611;000000;5305;5355.5;5269;5350;1426935
xxxx;D;200615;000000;5224.5;5278;5120;5264;1747549
xxxx;D;200616;000000;5327;5474.5;5310;5392;1600765
xxxx;D;200617;000000;5418;5441.5;5301;5343;1356115
xxxx;D;200618;000000;5325;5376;5290;5347;1228059
xxxx;D;200619;000000;5411;5490;5389;5460;1871263
xxxx;D;200622;000000;5440;5504.5;5392;5469;953142
xxxx;D;200623;000000;5480;5507;5437.5;5452;954915
xxxx;D;200625;000000;5325;5402;5310.5;5394;1546047
xxxx;D;200626;000000;5388;5407;5303;5321.5;766738
xxxx;D;200629;000000;5305.5;5327;5266.5;5315;976164
xxxx;D;200630;000000;5313;5355;5279.5;5313;917857
xxxx;D;200702;000000;5338;5422;5322.5;5416;1035220
xxxx;D;200703;000000;5415.5;5431;5375.5;5416.5;481183
xxxx;D;200706;000000;5452;5512;5450;5483.5;1123512
xxxx;D;200707;000000;5474.5;5492.5;5429.5;5464;1012590
xxxx;D;200708;000000;5465;5479;5405;5457;1424620
xxxx;D;200709;000000;5158;5175;5061;5087;1685549
xxxx;D;200710;000000;5050;5103;5026.5;5098;1014037
xxxx;D;200713;000000;5116;5133.5;4909;4926.5;1215316
xxxx;D;200714;000000;4933;4933;4784;4884;2043410
xxxx;D;200715;000000;4901.5;4997;4865;4949.5;2057627
xxxx;D;200716;000000;4929;4974;4895;4944.5;794217
xxxx;D;200717;000000;4953.5;4972;4911;4946.5;557971
xxxx;D;200720;000000;4944;4970;4910;4937;851859
xxxx;D;200721;000000;4955;5005;4932.5;4953;1542865
xxxx;D;200722;000000;4964.5;5063;4953;5037;1301159
xxxx;D;200723;000000;5060.5;5089.5;4963.5;4974;1035929
xxxx;D;200724;000000;4967.5;5010;4941.5;4987;1136023
xxxx;D;200727;000000;4993;5039;4978;5013.5;961400
xxxx;D;200728;000000;5019.5;5050;4976.5;5023;1101310
xxxx;D;200729;000000;5033.5;5193;5022;5184.5;1821088
xxxx;D;200730;000000;5170;5178;5055;5115;1136047
xxxx;D;200731;000000;5114;5130;5051;5087.5;862462
xxxx;D;200803;000000;5072;5087;5028;5037;826984
xxxx;D;200804;000000;5056;5060;5002;5038.5;780821
xxxx;D;200805;000000;5051.5;5155;5042;5136;1198674
xxxx;D;200806;000000;5150.5;5174;5091;5130;880905
xxxx;D;200807;000000;5112.5;5125.5;5066;5088;555122
xxxx;D;200810;000000;5100;5153;5090;5112;649192
xxxx;D;200811;000000;5118.5;5210;5113;5170;1301940
xxxx;D;200812;000000;5190;5303.5;5188;5303;1084694
xxxx;D;200813;000000;5300;5387;5252.5;5312;1020623
xxxx;D;200814;000000;5323;5324;5234.5;5284.5;715918
xxxx;D;200817;000000;5303;5321.5;5235;5281.5;677375
xxxx;D;200818;000000;5264.5;5296;5231;5268.5;706037
xxxx;D;200819;000000;5264.5;5313;5233;5246.5;629584
xxxx;D;200820;000000;5228.5;5231;5088;5137.5;1219776
xxxx;D;200821;000000;5150.5;5158;5027;5092.5;1040043
xxxx;D;200824;000000;5110.5;5198;5103.5;5186;880068
xxxx;D;200825;000000;5199;5228;5145;5220;971273
xxxx;D;200826;000000;5231.5;5288;5197;5278;795039
xxxx;D;200827;000000;5286;5292.5;5154;5174;1030110
xxxx;D;200828;000000;5170;5178.5;5056.5;5082;776902
xxxx;D;200831;000000;5096;5128.5;4960;4991;1416679
xxxx;D;200901;000000;5009.5;5016;4917;4949;1286553
xxxx;D;200902;000000;4953;4978.5;4828.5;4852;1545721
xxxx;D;200903;000000;4839.5;4898;4795.5;4814;1513466
xxxx;D;200904;000000;4802;4888;4802;4858;963821
xxxx;D;200907;000000;4829.5;4850;4790;4795;646340
xxxx;D;200908;000000;4800;4822;4684.5;4719.5;1301443
xxxx;D;200909;000000;4704;4758.5;4664;4709;1081515
xxxx;D;200910;000000;4716.5;4736;4631.5;4661;1072340
xxxx;D;200911;000000;4668;4749;4645.5;4725.5;822325
xxxx;D;200914;000000;4746.5;4804.5;4733;4752.5;945651
xxxx;D;200915;000000;4754;4884;4735;4876;1498917
xxxx;D;200916;000000;4893.5;4929.5;4821.5;4863.5;1351352
xxxx;D;200917;000000;4814.5;4821;4750.5;4793.5;1535383
xxxx;D;200918;000000;4805;4815.5;4655;4677;2914282
xxxx;D;200921;000000;4664.5;4665;4462;4511;2314250
xxxx;D;200922;000000;4504;4560;4458;4529;1448653
xxxx;D;200923;000000;4526;4542;4443.5;4456;1339302
xxxx;D;200924;000000;4457.5;4584.5;4410;4563;1619164
xxxx;D;200925;000000;4578.5;4600.5;4478;4560;1163134
xxxx;D;200928;000000;4574.5;4634.5;4552;4627;1051405
xxxx;D;200929;000000;4627;4644.5;4484;4508.5;1595944
xxxx;D;200930;000000;4487;4520.5;4457;4470;1017690
xxxx;D;201001;000000;4489;4506.5;4390.5;4408.5;1024102
xxxx;D;201002;000000;4376;4382.5;4313;4379;1216751
xxxx;D;201005;000000;4405.5;4487;4363.5;4479;1227120
xxxx;D;201006;000000;4492.5;4563.5;4486.5;4519.5;1155256
xxxx;D;201007;000000;4507.5;4527;4398.5;4474;1167347
xxxx;D;201008;000000;4482;4503;4431;4498;948365
xxxx;D;201009;000000;4510;4510.5;4411;4451.5;853029
xxxx;D;201012;000000;4444;4493.5;4428;4445;611022
xxxx;D;201013;000000;4440;4473;4364;4374.5;798410
xxxx;D;201014;000000;4373;4385.5;4326;4364.5;931848
xxxx;D;201015;000000;4352;4362.5;4231;4271;1447465
xxxx;D;201016;000000;4259;4301;4200.5;4253;1483214
xxxx;D;201019;000000;4280;4296;4171;4194;824034
xxxx;D;201020;000000;4184;4289;4164;4270;950098
xxxx;D;201021;000000;4291;4297;4202;4211.5;871652
xxxx;D;201022;000000;4189.5;4318;4182;4307.5;1083696
xxxx;D;201023;000000;4305;4374.5;4287.5;4325;1003020
xxxx;D;201026;000000;4290;4301.5;4205;4223;882310
xxxx;D;201027;000000;4234.5;4249.5;4111;4123.5;1237053
xxxx;D;201028;000000;4097.5;4109.5;3961;4012.5;2006801
xxxx;D;201029;000000;4035.5;4080;3996;4057.5;1375645
xxxx;D;201030;000000;4008;4089;3970;4050;1225740
xxxx;D;201102;000000;4020;4165;3992;4162;1696450
xxxx;D;201103;000000;4162;4269.5;4160.5;4252;1530752
xxxx;D;201105;000000;4300.5;4379;4279.5;4321.5;1394595
xxxx;D;201106;000000;4306;4418.5;4272;4396;1364853
xxxx;D;201109;000000;4455.5;4820;4420;4755;4566655
xxxx;D;201110;000000;4749;4950;4702;4884.5;3268426
xxxx;D;201111;000000;4920.5;4996;4916.5;4945;2663948
xxxx;D;201112;000000;4905;4939.5;4821.5;4853;1861773
xxxx;D;201113;000000;4834.5;4900;4795;4879;948327
xxxx;D;201116;000000;4902;4949.5;4861;4932.5;1400619
xxxx;D;201117;000000;4943;4954;4796.5;4864;1512090
xxxx;D;201118;000000;4843.5;4972;4818;4890;1367243
xxxx;D;201119;000000;4882.5;4937;4850;4916;1213071
xxxx;D;201120;000000;4910.5;4952;4877.5;4948.5;766614
xxxx;D;201123;000000;4963;5046.5;4945.5;5026.5;1803959
xxxx;D;201124;000000;5056;5179.5;5050;5179.5;2117841
xxxx;D;201125;000000;5190.5;5395;5141.5;5392.5;3139071
xxxx;D;201126;000000;5396;5400;5236;5243;1824651
xxxx;D;201127;000000;5230;5269.5;5164.5;5260;1649100
xxxx;D;201130;000000;5198;5250;4982;5063;3718388
xxxx;D;201201;000000;5072;5121;5022;5058.5;1507058
xxxx;D;201202;000000;5034;5199;5024;5167;1544503
xxxx;D;201203;000000;5172;5184.5;4988;5053;2012816
xxxx;D;201204;000000;5121;5195;5090.5;5122;1507715
xxxx;D;201207;000000;5103.5;5143;5035.5;5039.5;1184748
xxxx;D;201208;000000;5015.5;5059;4953;4994;1264179
xxxx;D;201209;000000;5003.5;5128;4980;5023;1546920
xxxx;D;201210;000000;5006.5;5338;5005.5;5287;2581306
xxxx;D;201211;000000;5298.5;5420;5275;5380;2277373
xxxx;D;201214;000000;5416;5494;5262;5325;2108840
xxxx;D;201215;000000;5306.5;5399.5;5220;5297.5;1486533
xxxx;D;201216;000000;5297.5;5307;5105;5174;2284255
xxxx;D;201217;000000;5179.5;5244.5;5104;5188;2013453
xxxx;D;201218;000000;5173;5176.5;5075;5140;2724592
xxxx;D;201221;000000;5069.5;5115;4938.5;5095.5;2452216
xxxx;D;201222;000000;5040.5;5138;5040.5;5073;1157972
xxxx;D;201223;000000;5067;5130;5047.5;5107;658533
xxxx;D;201224;000000;5121;5148;5082.5;5105.5;433719
xxxx;D;201225;000000;5110;5113;5087.5;5106;134682
xxxx;D;201228;000000;5114;5175.5;5101;5101.5;688066
xxxx;D;201229;000000;5115;5170;5114;5143;661110
xxxx;D;201230;000000;5153.5;5204;5146;5169.5;789928
xxxx;D;210104;000000;5232;5274.5;5186.5;5212.5;773026
xxxx;D;210105;000000;5210;5359;5180;5358.5;1178125
xxxx;D;210106;000000;5375;5401;5304;5376.5;1393471
xxxx;D;210108;000000;5439.5;5557.5;5425;5556.5;2062517
xxxx;D;210111;000000;5510.5;5639;5451;5599;2045942
xxxx;D;210112;000000;5618;5724.5;5615;5721;1746424
xxxx;D;210113;000000;5754;5827;5706;5755;2041824
xxxx;D;210114;000000;5752;5957.5;5715;5937;2105732
xxxx;D;210115;000000;5889.5;5995;5852;5888.5;1914626
xxxx;D;210118;000000;5863.5;5902;5802.5;5873;1306744
xxxx;D;210119;000000;5912;5968;5854;5892;1242959
xxxx;D;210120;000000;5907;5962;5843;5864;965966
xxxx;D;210121;000000;5884;5921.5;5710;5771;1831900
xxxx;D;210122;000000;5705;5787;5626;5740.5;1632508
xxxx;D;210125;000000;5752.5;5797.5;5675;5722;1320058
xxxx;D;210126;000000;5681;5703.5;5553;5595.5;1621675
xxxx;D;210127;000000;5610.5;5631;5484;5499.5;1731861
xxxx;D;210128;000000;5467;5617;5442.5;5575;1683337
xxxx;D;210129;000000;5555;5561.5;5365.5;5377;2020670
xxxx;D;210201;000000;5417.5;5426;5296.5;5406;2110804
xxxx;D;210202;000000;5426;5577;5407.5;5516;2448824
xxxx;D;210203;000000;5554;5642;5491.5;5555;1796746
xxxx;D;210204;000000;5565.5;5728.5;5529;5699.5;2269932
xxxx;D;210205;000000;5740.5;5770.5;5644;5715;1125316
xxxx;D;210208;000000;5750;5797.5;5698;5758;963438
xxxx;D;210209;000000;5780.5;5796;5654;5695;1049377
xxxx;D;210210;000000;5700;5712.5;5560;5594.5;1340726
xxxx;D;210211;000000;5581;5690;5546;5641.5;705902
xxxx;D;210212;000000;5624.5;5756.5;5501;5756;1264596
xxxx;D;210215;000000;5820;5910;5772;5909.5;1137579
xxxx;D;210216;000000;5918;5930;5805.5;5868.5;931974
xxxx;D;210217;000000;5860.5;5876.5;5682;5768.5;1282901
xxxx;D;210218;000000;5761.5;5784;5588.5;5615;1261967
xxxx;D;210219;000000;5580;5697;5561;5656;1241815
xxxx;D;210220;000000;5657;5659;5602.5;5633;122313
xxxx;D;210222;000000;5651;5797;5592;5786;1191686
xxxx;D;210224;000000;5751;5791;5676.5;5788.5;1136455
xxxx;D;210225;000000;5804.5;5888;5731;5740.5;1649316
xxxx;D;210226;000000;5707;5794.5;5545;5575.5;2505092
xxxx;D;210301;000000;5623;5660;5590.5;5634;1039122
xxxx;D;210302;000000;5609.5;5676;5592;5648.5;769865
xxxx;D;210303;000000;5684;5747.5;5631.5;5701;887997
xxxx;D;210304;000000;5715;5955;5690;5806;1943650
xxxx;D;210305;000000;5856;6245;5852;6236;3837382
xxxx;D;210309;000000;6198;6405;6167;6305;1974435
xxxx;D;210310;000000;6277;6300.5;6084;6127.5;1642730
xxxx;D;210311;000000;6152.5;6339;6109.5;6339;1523644
xxxx;D;210312;000000;6313.5;6377;6267;6356;947594
xxxx;D;210315;000000;6382;6480;6360;6472.5;1704229
xxxx;D;210316;000000;6454.5;6470.5;6314;6445;1909495
xxxx;D;210317;000000;6450;6475;6294;6363;1609679
xxxx;D;210318;000000;6369;6373.5;6059;6083;2134943
xxxx;D;210319;000000;6075;6149;5960;6078;2904138
xxxx;D;210322;000000;6061;6167;5980;6118;1217746
xxxx;D;210323;000000;6085;6098;5951;5961;1729905
xxxx;D;210324;000000;5999;6231;5976;6162.5;1525656
xxxx;D;210325;000000;6160;6195.5;6056;6182;1160792
xxxx;D;210326;000000;6200;6289;6194;6283;1195517
xxxx;D;210329;000000;6233;6278;6174;6257.5;817397
xxxx;D;210330;000000;6268;6316.5;6125.5;6155;944974
xxxx;D;210331;000000;6168;6188;6097.5;6111.5;833364
xxxx;D;210401;000000;6152.5;6189;6015;6112;1142711
xxxx;D;210402;000000;6120.5;6137;6076.5;6108.5;236045
xxxx;D;210405;000000;6095;6095;5951;5990.5;855330
xxxx;D;210406;000000;6008;6024;5871.5;5891;1171232
xxxx;D;210407;000000;5892;6001;5842;5978;1423877
xxxx;D;210408;000000;5990;6068;5945;6008.5;768280
xxxx;D;210409;000000;6002;6006;5867;5933;1148032
xxxx;D;210412;000000;5908.5;6037;5886.5;6020;1267547
xxxx;D;210413;000000;6004.5;6055;5946.5;6044.5;750478
xxxx;D;210414;000000;6081.5;6168.5;5975;6134;1340862
xxxx;D;210415;000000;6087;6118.5;6017;6054.5;1190659
xxxx;D;210416;000000;6089;6104;6025;6066;760492
xxxx;D;210419;000000;6060;6087;5986;6007;555404
xxxx;D;210420;000000;6021.5;6061;5840;5897;1449856
xxxx;D;210421;000000;5880;5966.5;5876.5;5946;850502
xxxx;D;210422;000000;5945;6057;5886.5;5999;1305445
xxxx;D;210423;000000;6020;6027.5;5931;5950;855562
xxxx;D;210426;000000;5951;5971;5892.5;5919;840943
xxxx;D;210427;000000;5917;5966.5;5870.5;5903.5;762862
xxxx;D;210428;000000;5906;5945;5844;5901;891359
xxxx;D;210429;000000;5931;5945;5875;5926;1022280
xxxx;D;210430;000000;5915;5945;5760;5805;1379006
xxxx;D;210504;000000;5815;5999;5815;5991;1373105
xxxx;D;210505;000000;6010.5;6156;5985.5;6122;1340797
xxxx;D;210506;000000;6124;6185;6061;6087;1015821
xxxx;D;210507;000000;6103.5;6122.5;6042.5;6088;726220
xxxx;D;210510;000000;6097;6203;6093;6118;1042800
xxxx;D;210511;000000;6092;6093.5;5948;6021;1245809
xxxx;D;210512;000000;6021;6205;6003.5;6119;1424252
xxxx;D;210513;000000;6100;6127;5999.5;6040;1173785
xxxx;D;210514;000000;6052.5;6077;6002;6050;505834
xxxx;D;210517;000000;6018;6026;5868.5;5976;1720346
xxxx;D;210518;000000;6000;6043;5962.5;5994;1804042
xxxx;D;210519;000000;5974.5;5978;5767.5;5862.5;1733021
xxxx;D;210520;000000;5852;5863.5;5681;5711;1350464
xxxx;D;210521;000000;5714;5852;5697;5800.5;1122864
xxxx;D;210524;000000;5831.5;5859.5;5774;5818;571607
xxxx;D;210525;000000;5835;5975.5;5823;5913;1085314
xxxx;D;210526;000000;5923;6019.5;5918;6016.5;1172616
xxxx;D;210527;000000;5999;6012;5915;5992;1612125
xxxx;D;210528;000000;6013;6030;5936;5955;733108
xxxx;D;210531;000000;5957;6010.5;5951;5993;392489
xxxx;D;210601;000000;6023.5;6223;6017;6210;2080801
xxxx;D;210602;000000;6222;6430;6215;6428;2238487
xxxx;D;210603;000000;6460;6499;6327;6474.5;1951973
xxxx;D;210604;000000;6472;6570;6442;6511;1522097
xxxx;D;210607;000000;6488;6590;6460;6555;918412
xxxx;D;210608;000000;6533;6564.5;6400;6504.5;1369216
xxxx;D;210609;000000;6525;6595.5;6487;6587;942484
xxxx;D;210610;000000;6575.5;6660.5;6548;6570;1088247
xxxx;D;210611;000000;6570;6607.5;6488;6518.5;577405
xxxx;D;210614;000000;6530;6547.5;6447;6515;580500
xxxx;D;210615;000000;6522;6527.5;6431;6504.5;827007
xxxx;D;210616;000000;6523.5;6637.5;6522.5;6591.5;1179384
xxxx;D;210617;000000;6563;6746;6560.5;6669.5;1678291
xxxx;D;210618;000000;6644;6710;6606;6653;1861951
xxxx;D;210621;000000;6645;6700;6603;6697;685596
xxxx;D;210622;000000;6732;6769;6663;6715.5;1070707
xxxx;D;210623;000000;6734.5;6741.5;6621;6633;1062120
xxxx;D;210624;000000;6632.5;6759;6620;6725;1483543
xxxx;D;210625;000000;6720;6813;6710.5;6810;876091
xxxx;D;210628;000000;6810.5;6867;6744;6759;804732
xxxx;D;210629;000000;6730.5;6749;6642.5;6685;1283942
xxxx;D;210630;000000;6692.5;6804.5;6617;6762.5;1143707
xxxx;D;210701;000000;6770;7013;6762;7010;1490298
xxxx;D;210702;000000;6825.5;6920;6810.5;6849;992753
xxxx;D;210705;000000;6871;6871.5;6767;6845;386882
xxxx;D;210706;000000;6869;6939;6824;6829;1542790
xxxx;D;210707;000000;6830;6904.5;6732.5;6782;934282
xxxx;D;210708;000000;6738;6750;6597;6684;1029273
xxxx;D;210709;000000;6674;6717;6618;6655;844030
xxxx;D;210712;000000;6646;6650;6573;6611;539778
xxxx;D;210713;000000;6625;6646;6580;6637;650013
xxxx;D;210714;000000;6631;6750;6562;6566;1139559
xxxx;D;210715;000000;6550;6552;6403;6430.5;973634
xxxx;D;210716;000000;6397.5;6479.5;6327.5;6362;781647
xxxx;D;210719;000000;6304;6339;6213.5;6228;926660
xxxx;D;210720;000000;6271;6330;6205;6307.5;1049649
xxxx;D;210721;000000;6291;6408.5;6265.5;6393;907800
xxxx;D;210722;000000;6401.5;6467;6330.5;6456;866384
xxxx;D;210723;000000;6460.5;6477.5;6380.5;6433.5;736662
xxxx;D;210726;000000;6373;6408;6315;6405;645400
xxxx;D;210727;000000;6383.5;6401.5;6292;6332.5;648049
xxxx;D;210728;000000;6349;6427;6342;6415;687330
xxxx;D;210729;000000;6445.5;6455.5;6382.5;6416;674738
xxxx;D;210730;000000;6398;6402;6266.5;6299;1129457
xxxx;D;210802;000000;6308.5;6380;6260;6308;893284
xxxx;D;210803;000000;6301.5;6330;6205.5;6297;999182
xxxx;D;210804;000000;6310;6333.5;6226;6235;754130
xxxx;D;210805;000000;6218;6312;6211.5;6312;577956
xxxx;D;210806;000000;6319.5;6328.5;6227;6236;727121
xxxx;D;210809;000000;6198;6310;6110.5;6290;787985
xxxx;D;210810;000000;6325;6427.5;6322;6423.5;995809
xxxx;D;210811;000000;6438;6487.5;6400;6450;917959
xxxx;D;210812;000000;6450.5;6530;6431.5;6504.5;620833
xxxx;D;210813;000000;6488;6512;6406;6429.5;572534
xxxx;D;210816;000000;6400;6503;6369.5;6495.5;621148
xxxx;D;210817;000000;6476;6615;6441.5;6567.5;1149179
xxxx;D;210818;000000;6607.5;6615;6444.5;6445;757040
xxxx;D;210819;000000;6404;6424.5;6255;6332;1232898
xxxx;D;210820;000000;6313;6348;6262.5;6339.5;559803
xxxx;D;210823;000000;6383;6489;6371;6475.5;750426
xxxx;D;210824;000000;6500;6521.5;6408;6488;633383
xxxx;D;210825;000000;6462;6483;6420.5;6431;406112
xxxx;D;210826;000000;6419;6430;6308;6343.5;610360
xxxx;D;210827;000000;6373.5;6443;6325.5;6429.5;769681
xxxx;D;210830;000000;6446.5;6471.5;6403.5;6439;504200
xxxx;D;210831;000000;6437;6449;6221;6283.5;2056787
xxxx;D;210901;000000;6302;6351;6264;6334;1106615
xxxx;D;210902;000000;6330;6408;6278.5;6350.5;1129608
xxxx;D;210903;000000;6363.5;6366;6301;6330;653587
xxxx;D;210906;000000;6327;6372;6314.5;6325;561034
xxxx;D;210907;000000;6335;6338.5;6268.5;6280;791670
xxxx;D;210908;000000;6282;6354;6246.5;6341.5;1079275
xxxx;D;210909;000000;6330;6354.5;6261;6269.5;827841
xxxx;D;210910;000000;6299;6339;6272;6300;747146
xxxx;D;210913;000000;6321;6423.5;6308;6420.5;805842
xxxx;D;210914;000000;6441.5;6600;6428.5;6570;1833094
xxxx;D;210915;000000;6600;6767;6583.5;6724.5;1489881
xxxx;D;210916;000000;6704;6800;6565;6664;1762500
xxxx;D;210917;000000;6671.5;6673;6565;6600.5;1332859
xxxx;D;210920;000000;6538;6596.5;6494;6551;868297
xxxx;D;210921;000000;6579;6660;6557;6605;917647
xxxx;D;210922;000000;6654;6721.5;6622;6702;667239
xxxx;D;210923;000000;6749;6801;6707;6801;966130
xxxx;D;210924;000000;6800;6859.5;6740.5;6825;824276
xxxx;D;210927;000000;6900;7003;6871;6986;1410591
xxxx;D;210928;000000;7015;7141.5;6964;6968;1472618
xxxx;D;210929;000000;6928;7030;6900.5;6992;1053957
xxxx;D;210930;000000;7011;7039;6850.5;6903.5;1427649
xxxx;D;211001;000000;6863.5;6990;6835;6987.5;697983
xxxx;D;211004;000000;7000;7160.5;6940.5;7134.5;1569230
