<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;210908;000000;5687.8;5759.8;5647.4;5712.6;543506
xxxx;D;210909;000000;5701.4;5766;5642;5735;411425
xxxx;D;210910;000000;5745.6;5896;5707.8;5868.4;450366
xxxx;D;210913;000000;5892.6;5948;5817;5939.2;513262
xxxx;D;210914;000000;5942;5988.6;5872;5973;533537
xxxx;D;210915;000000;5970.8;5990.4;5861.8;5892;504454
xxxx;D;210916;000000;5894;5986.4;5866.4;5872;659483
xxxx;D;210917;000000;5884;5924.8;5825.6;5828.4;543387
xxxx;D;210920;000000;5827;5877;5767;5785;494076
xxxx;D;210921;000000;5808;5839;5726;5771.8;379725
xxxx;D;210922;000000;5782;5796.6;5722;5755;382770
xxxx;D;210923;000000;5755;5890;5735;5885;354430
xxxx;D;210924;000000;5890;5890;5786;5850.4;272481
xxxx;D;210927;000000;5851;5980;5831.4;5949.2;694533
xxxx;D;210928;000000;5949.4;5964.8;5750.2;5788;509369
xxxx;D;210929;000000;5789.8;5880;5741;5762.4;351585
xxxx;D;210930;000000;5769.6;5849;5731;5804.6;501002
xxxx;D;211001;000000;5774;5843.8;5745.2;5766.4;334023
xxxx;D;211004;000000;5764.6;5774.6;5433.4;5504;937249
xxxx;D;211005;000000;5472.6;5639.6;5464.2;5594.2;930282
xxxx;D;211006;000000;5592;5699;5500;5694.2;764711
xxxx;D;211007;000000;5695.4;5767.8;5649.8;5705.2;756213
xxxx;D;211008;000000;5700.4;5729.6;5639.2;5701.6;498047
xxxx;D;211011;000000;5703.4;5736.8;5587.6;5622.2;446168
xxxx;D;211012;000000;5607;5653.6;5545;5549;491568
xxxx;D;211013;000000;5560;5629;5524.6;5553.8;483838
xxxx;D;211014;000000;5582.2;5619;5492.2;5518;578126
xxxx;D;211015;000000;5535;5546;5400.2;5427.2;589950
xxxx;D;211018;000000;5403.4;5489.2;5382;5488.8;349478
xxxx;D;211019;000000;5495;5540;5431;5480;498543
xxxx;D;211020;000000;5480.8;5526;5405.2;5420.2;414060
xxxx;D;211021;000000;5415.8;5449;5370;5390;364841
xxxx;D;211022;000000;5392;5434.8;5308.6;5325.8;444860
xxxx;D;211025;000000;5340.6;5422;5319;5383;429465
xxxx;D;211026;000000;5415.6;5432;5283.8;5309.6;440939
xxxx;D;211027;000000;5315;5628.6;5241.4;5573.8;1334260
xxxx;D;211028;000000;5558;5872.4;5542;5823;1468815
xxxx;D;211029;000000;5808;5913.6;5742;5879.2;1104111
xxxx;D;211101;000000;5868.8;5947.4;5767;5890;575423
xxxx;D;211102;000000;5891;5974;5866.2;5942.4;434415
xxxx;D;211103;000000;5939.6;6046.6;5880.2;6027;552118
xxxx;D;211105;000000;6027;6145;5964.2;6120;794367
xxxx;D;211108;000000;6148;6217;6080;6161;625313
xxxx;D;211109;000000;6148.8;6188;5981.2;5990.4;474570
xxxx;D;211110;000000;5991;6057;5847;5857.8;554560
xxxx;D;211111;000000;5884.8;6024.8;5843.2;5966.6;457431
xxxx;D;211112;000000;5967;6023.8;5835.6;5970.2;870653
xxxx;D;211115;000000;5970;6045.6;5894;5928.4;498364
xxxx;D;211116;000000;5926.8;5962;5875.8;5936.4;391602
xxxx;D;211117;000000;5930.2;5957.6;5870.2;5931.6;317165
xxxx;D;211118;000000;5925;5995.8;5894.4;5993.8;323139
xxxx;D;211119;000000;6000;6150;5916;5968.8;668218
xxxx;D;211122;000000;5982.6;6048.6;5339.8;5450;2336930
xxxx;D;211123;000000;5430;5659.8;5372;5571;1531834
xxxx;D;211124;000000;5593.6;5640;5435;5542.2;1007009
xxxx;D;211125;000000;5565;5639.8;5526.2;5552.8;339351
xxxx;D;211126;000000;5416;5530.2;5316.2;5380;1248733
xxxx;D;211129;000000;5396.2;5529;5333;5407;1150358
xxxx;D;211130;000000;5353;5510;5261.2;5359.4;1632445
xxxx;D;211201;000000;5412;5458.6;5330;5330.8;616813
xxxx;D;211202;000000;5338.4;5412.6;5185;5255;954482
xxxx;D;211203;000000;5255.6;5283;5073;5100.6;880048
xxxx;D;211206;000000;5115;5169;4905;5068;820348
xxxx;D;211207;000000;5080;5178;4983.2;4992;978799
xxxx;D;211208;000000;5016;5071.2;4775;4932.2;1047121
xxxx;D;211209;000000;4940;5013.2;4825;4853.6;897646
xxxx;D;211210;000000;4864;4887;4650;4664;1103320
xxxx;D;211213;000000;4675;4728.8;4505;4560;1414380
xxxx;D;211214;000000;4559.8;4675;4237.2;4586.4;1153004
xxxx;D;211215;000000;4597.4;4619;4462;4511.6;826761
xxxx;D;211216;000000;4526;4810.4;4505.6;4609.6;1817718
xxxx;D;211217;000000;4610;4700.6;4541;4630.2;1105894
xxxx;D;211220;000000;4598;4649.4;4471.2;4474.8;771984
xxxx;D;211221;000000;4490;4603.6;4480.4;4578.8;629884
xxxx;D;211222;000000;4621;4650.2;4488;4488.4;916480
xxxx;D;211223;000000;4500;4539.6;4366;4410.6;801704
xxxx;D;211224;000000;4425.6;4449;4325.8;4424.8;553474
xxxx;D;211227;000000;4428;4500;4427;4467.8;597408
xxxx;D;211228;000000;4475;4535;4457.6;4482;697962
xxxx;D;211229;000000;4482.2;4528.6;4380;4418.8;887117
xxxx;D;211230;000000;4426.6;4584.6;4409.6;4569.4;755485
xxxx;D;220103;000000;4570;4631.8;4503.2;4515.2;848647
xxxx;D;220104;000000;4525.8;4577;4413;4479.8;906790
xxxx;D;220105;000000;4477;4477;4270;4275;990732
xxxx;D;220106;000000;4275;4374.2;4206.2;4226.6;1177922
xxxx;D;220110;000000;4194;4262.4;4061.4;4196.4;1491994
xxxx;D;220111;000000;4217.2;4398.6;4177.8;4338.2;1677241
xxxx;D;220112;000000;4355;4464.8;4330;4393.2;1487477
xxxx;D;220113;000000;4393;4450;4150;4168;1978967
xxxx;D;220114;000000;4175.2;4250;3726;3938.6;3328471
xxxx;D;220117;000000;3953.2;4088.8;3875;4075.6;1906402
xxxx;D;220118;000000;4084.6;4115.6;3739;3769;2665731
xxxx;D;220119;000000;3770.2;3968.6;3570;3701.8;3633679
xxxx;D;220120;000000;3705;3860;3665;3669.2;2675018
xxxx;D;220121;000000;3650.8;3748.2;3475.2;3490;2983581
xxxx;D;220124;000000;3495;3550;3094.8;3345;4851065
xxxx;D;220125;000000;3325.2;3477;3225;3409.2;3461723
xxxx;D;220126;000000;3424;3563.8;3314.4;3364.8;3250109
xxxx;D;220127;000000;3320;3595;3276;3405.2;4035166
xxxx;D;220128;000000;3421;3525;3371.6;3448.4;3395043
xxxx;D;220131;000000;3487;3718.2;3456;3717.6;2663098
xxxx;D;220201;000000;3715;3944.8;3662.8;3724;3344738
xxxx;D;220202;000000;3749;3840;3640;3675;2710466
xxxx;D;220203;000000;3629.8;3635.6;3483.4;3517;2413099
xxxx;D;220204;000000;3575;3644;3460.6;3502.4;2120916
xxxx;D;220207;000000;3511.4;3550;3422.8;3468;1247103
xxxx;D;220208;000000;3477.8;3625.8;3452.8;3624.2;1924481
xxxx;D;220209;000000;3640;3777;3633.6;3763;2115707
xxxx;D;220210;000000;3760;3900.2;3651.8;3805;2899424
xxxx;D;220211;000000;3789.4;3828;3400;3429.8;3928913
xxxx;D;220214;000000;3428.2;3540;3306.8;3471.4;4795126
xxxx;D;220215;000000;3518.4;3992.8;3497.4;3953.2;7828656
xxxx;D;220216;000000;3981;4184.4;3893;4044.8;5892747
xxxx;D;220217;000000;4044;4044;3737.2;3772.6;4475290
xxxx;D;220218;000000;3800;3880;3457;3475.4;5000023
xxxx;D;220221;000000;3465;3648.8;2845;3065.8;10649817
xxxx;D;220222;000000;3027.4;3409.8;2900;3154.8;10240422
xxxx;D;220224;000000;2954;2954;1700;1990;9011283
xxxx;D;220225;000000;1949.8;2385;1900;1931.2;5757694
xxxx;D;220329;000000;2010;2173;1932;2020;2573925
xxxx;D;220330;000000;2100.2;2250;2025;2154;1740526
xxxx;D;220331;000000;2220.2;2290;2155;2259;1676144
xxxx;D;220401;000000;2299.4;2460;2280;2325;2138371
xxxx;D;220404;000000;2370.2;2420;2201;2285;1768864
xxxx;D;220405;000000;2299;2340;2020;2158.4;1723047
xxxx;D;220406;000000;2109;2145;2025;2070.8;1395892
xxxx;D;220407;000000;2072;2246.2;2071;2130;1406513
xxxx;D;220408;000000;2172;2188.6;2075;2115;620413
xxxx;D;220411;000000;2120.8;2160;2071;2097;428052
xxxx;D;220412;000000;2099.8;2115;1980.8;2074;471934
xxxx;D;220413;000000;2081;2115;2050;2088;243959
xxxx;D;220414;000000;2087;2099.2;1943;1945.2;511030
xxxx;D;220415;000000;1955.8;1996;1900.2;1979.6;342649
xxxx;D;220418;000000;1997.2;2019.2;1871.2;1880.2;419550
xxxx;D;220419;000000;1885;1910.6;1732.2;1857.6;784163
xxxx;D;220420;000000;1870;1890;1782.4;1789.8;780645
xxxx;D;220421;000000;1798.2;1808.6;1642.8;1646;969505
xxxx;D;220422;000000;1668.6;1695;1532;1692;1132432
xxxx;D;220425;000000;1692.4;1698;1520;1520.8;816131
xxxx;D;220426;000000;1520.2;1628;1500;1600.8;979187
xxxx;D;220427;000000;1619;1770;1587;1748.6;914538
xxxx;D;220428;000000;1761;1928.6;1717;1721;1223911
xxxx;D;220429;000000;1735;1817.6;1734.2;1766.6;394680
xxxx;D;220504;000000;1792.2;1813.6;1684.2;1699;368114
xxxx;D;220505;000000;1717.8;1751.8;1703;1734.4;187108
xxxx;D;220506;000000;1730;1731.4;1655;1688;199869
xxxx;D;220511;000000;1688.2;1728.6;1634;1677.4;255168
xxxx;D;220512;000000;1670.4;1681.2;1543.6;1594;259497
xxxx;D;220513;000000;1604.6;1624.6;1574.2;1593;120870
xxxx;D;220516;000000;1618;1679;1562;1638.2;265490
xxxx;D;220517;000000;1658.2;1707;1649.8;1701;204637
xxxx;D;220518;000000;1708;1795;1701.8;1715.8;321392
xxxx;D;220519;000000;1699;1713;1640;1705;203252
xxxx;D;220520;000000;1721.8;1733.4;1600;1646;260762
xxxx;D;220523;000000;1640;1673.8;1570.6;1592.8;199081
xxxx;D;220524;000000;1590.2;1629;1530.2;1590;196650
xxxx;D;220525;000000;1594;1636;1572;1608;187667
xxxx;D;220526;000000;1617.8;1708.6;1608;1670;460793
xxxx;D;220527;000000;1685.6;1705;1630;1644;220303
xxxx;D;220530;000000;1652.6;1663;1592.2;1597.6;213919
xxxx;D;220531;000000;1590;1602;1550.4;1567.8;151631
xxxx;D;220601;000000;1567;1623;1559;1586;226402
xxxx;D;220602;000000;1590;1607.6;1564.6;1592;203846
xxxx;D;220603;000000;1591;1620;1366.4;1497;1367133
xxxx;D;220606;000000;1504.6;1525.6;1385;1399.8;903197
xxxx;D;220607;000000;1395;1442.6;1333;1438;759930
xxxx;D;220608;000000;1450;1495;1441.4;1456.2;368870
xxxx;D;220609;000000;1458;1461.2;1382;1401.4;379390
xxxx;D;220610;000000;1390;1470;1350;1400.8;492575
xxxx;D;220614;000000;1380;1429.2;1360;1386;323484
xxxx;D;220615;000000;1390.6;1407.8;1380.2;1390;239546
xxxx;D;220616;000000;1404;1457;1390;1456.2;473524
xxxx;D;220617;000000;1460.4;1511.4;1433.4;1465;453160
xxxx;D;220620;000000;1468;1566;1467.8;1560.8;569095
xxxx;D;220621;000000;1574;1629;1531.2;1533.8;591291
xxxx;D;220622;000000;1525;1600;1500.4;1600;331398
xxxx;D;220623;000000;1603.6;1669;1581;1662;460065
xxxx;D;220624;000000;1665;1680;1610.4;1645;245110
xxxx;D;220627;000000;1660;1779;1645.2;1779;522537
xxxx;D;220628;000000;1781.2;1781.2;1731.2;1750;394456
xxxx;D;220629;000000;1748;1748.8;1666.2;1712;309255
xxxx;D;220630;000000;1710;1730;1565.8;1603.8;489807
xxxx;D;220701;000000;1595.2;1627;1552;1596;215038
xxxx;D;220704;000000;1604.6;1688;1571.8;1660;316882
xxxx;D;220705;000000;1679.8;1742;1660;1701.4;357880
xxxx;D;220706;000000;1720.4;1748;1634.8;1655;400756
xxxx;D;220707;000000;1660.2;1729;1660.2;1711;417994
xxxx;D;220708;000000;1720.2;1739.4;1685.4;1704;261884
xxxx;D;220711;000000;1706;1740;1660;1678;359813
xxxx;D;220712;000000;1679.8;1680.6;1595;1660.6;409730
xxxx;D;220713;000000;1660.6;1688.8;1586;1600;239032
xxxx;D;220714;000000;1610.2;1669;1572;1613.6;304258
xxxx;D;220715;000000;1626;1642;1602.6;1638.6;225685
xxxx;D;220718;000000;1650;1719.6;1645;1696;436145
xxxx;D;220719;000000;1699.8;1705.8;1645;1672.4;313716
xxxx;D;220720;000000;1680;1748;1670.4;1715.4;438717
xxxx;D;220721;000000;1720.6;1733.8;1658.6;1701;216408
xxxx;D;220722;000000;1708;1804;1706.2;1800;606519
xxxx;D;220725;000000;1827;1978.8;1810;1973;1198889
xxxx;D;220726;000000;1994;2170;1975.2;2136;2860775
xxxx;D;220727;000000;2149;2150;2020;2072;1808534
xxxx;D;220728;000000;2085;2109;2038;2063;569081
xxxx;D;220729;000000;2055;2078;1950;1952;1286947
xxxx;D;220801;000000;1948;1973;1852.2;1926.2;979741
xxxx;D;220802;000000;1922.8;1948;1860.2;1891.2;642364
xxxx;D;220803;000000;1898;1986.2;1895;1956;709763
xxxx;D;220804;000000;1985;2032;1975;2000;704153
xxxx;D;220805;000000;2030.4;2030.4;1811.2;1837;1358695
xxxx;D;220808;000000;1984;1985.6;1893;1933;896927
xxxx;D;220809;000000;1935;1949;1887.6;1944.4;428532
xxxx;D;220810;000000;1944.4;1989;1930.2;1971.8;392508
xxxx;D;220811;000000;1981;2014.4;1901;1915.6;570623
xxxx;D;220812;000000;1915;1948.8;1888.8;1903;507510
xxxx;D;220815;000000;1908.8;1933;1872.2;1904;349933
xxxx;D;220816;000000;1917.6;1940.8;1901;1935;226498
xxxx;D;220817;000000;1940;1979.2;1930.2;1958;316563
xxxx;D;220818;000000;1962;1975;1943;1966;207864
xxxx;D;220819;000000;1964;1965;1920;1936.6;191253
xxxx;D;220822;000000;1936.6;2022;1920.4;2006;578456
xxxx;D;220823;000000;2011.8;2089;2011;2082.2;756212
xxxx;D;220824;000000;2095;2123;2070;2085.2;535171
xxxx;D;220825;000000;2086;2120;2085;2118.8;424759
xxxx;D;220826;000000;2120;2130;2089.4;2100;309737
xxxx;D;220829;000000;2100;2112;2081.8;2105;281092
xxxx;D;220830;000000;2107.6;2205;2096;2190;1021768
xxxx;D;220831;000000;2199;2236;2111.2;2170.6;692807
xxxx;D;220901;000000;2180;2195.4;2150.4;2178;300430
xxxx;D;220902;000000;2177.6;2180;2116;2150;423558
xxxx;D;220905;000000;2155;2160;2121.6;2155;210953
xxxx;D;220906;000000;2156.6;2183;2007.2;2070;856283
xxxx;D;220907;000000;2071;2105.6;2034;2076;385611
xxxx;D;220908;000000;2076;2095;2036;2064;303647
xxxx;D;220909;000000;2071.2;2095;2042;2093;243031
xxxx;D;220912;000000;2089.8;2181.6;2078;2148.6;797013
xxxx;D;220913;000000;2160;2206.6;2142.4;2191.4;786628
xxxx;D;220914;000000;2192.8;2192.8;2109.4;2167.4;521919
xxxx;D;220915;000000;2166;2195;2151.2;2177.6;421177
xxxx;D;220916;000000;2180;2238;2175;2206;780976
xxxx;D;220919;000000;2207;2250;2198;2230;513110
xxxx;D;220920;000000;2238.6;2254;1890;2010;3596874
xxxx;D;220921;000000;1782.2;1978;1688.6;1899.4;2208774
xxxx;D;220922;000000;1902.6;1969.8;1892.4;1916.8;976973
xxxx;D;220923;000000;1922.8;1923;1750;1791.8;1516226
xxxx;D;220926;000000;1752;1762;1505;1543;2233701
xxxx;D;220927;000000;1580;1715;1575;1713.2;1710834
xxxx;D;220928;000000;1713.2;1796;1669.2;1780;1811098
xxxx;D;220929;000000;1803.6;1880;1756;1840.6;1819649
xxxx;D;220930;000000;1840;1940;1801.2;1877.6;2255911
xxxx;D;221003;000000;1877.8;1959.6;1868;1959;935982
xxxx;D;221004;000000;1968;2004;1901;1985;1244927
xxxx;D;221005;000000;1988.6;2059.4;1940.4;2029.8;1989674
xxxx;D;221006;000000;2043.6;2056;1977;2004.4;892275
xxxx;D;221007;000000;1993;1995.4;1913;1930.2;931770
xxxx;D;221010;000000;1810.2;1999.8;1810;1998;1415111
xxxx;D;221011;000000;2003;2037.8;1986;2006.6;848118
xxxx;D;221012;000000;2018.2;2058.8;1986;2044;837060
xxxx;D;221013;000000;2044.2;2089;2005.6;2032;1076310
xxxx;D;221014;000000;2035.2;2052;1967.2;1991;867035
xxxx;D;221017;000000;1998.8;2024.6;1983.6;2022.2;474896
xxxx;D;221018;000000;2034.4;2045;1953.4;1968;609477
xxxx;D;221019;000000;1969.2;1995;1871.6;1927.4;1426467
xxxx;D;221020;000000;1933.6;1955.2;1907;1928.8;539142
xxxx;D;221021;000000;1929.2;1982.4;1910.8;1976;446510
xxxx;D;221024;000000;1983.6;2012;1950.8;1973.4;351982
xxxx;D;221025;000000;1977;2026.8;1957;2020.2;471649
xxxx;D;221026;000000;2029.6;2036.8;1984.8;2008;462700
xxxx;D;221027;000000;2018.2;2038.6;2002.6;2021;414126
xxxx;D;221028;000000;2011.4;2026.8;1962.8;2021.8;472134
xxxx;D;221031;000000;2029.8;2109;2025;2109;803901
xxxx;D;221101;000000;2118.8;2160;2097;2157;747789
xxxx;D;221102;000000;2160;2165;2055;2110;574029
xxxx;D;221103;000000;2110.2;2134;2080;2119;802545
xxxx;D;221107;000000;2145.8;2162;2130;2151.6;573914
xxxx;D;221108;000000;2154.8;2165;2111.2;2127.6;343905
xxxx;D;221109;000000;2128;2128.6;2035.4;2060.4;606343
xxxx;D;221110;000000;2064.6;2129;2040;2111.6;491571
xxxx;D;221111;000000;2119.4;2139.6;2111.8;2122.2;328278
xxxx;D;221114;000000;2126.4;2150;2102.6;2132.4;317835
xxxx;D;221115;000000;2140;2184;1950;2071.6;1055573
xxxx;D;221116;000000;2090;2124;2066;2114.2;325735
xxxx;D;221117;000000;2115.2;2128.6;2081.2;2097.8;184839
xxxx;D;221118;000000;2097;2110.4;2065;2098.2;231699
xxxx;D;221121;000000;2091;2102.4;2038;2068;378347
xxxx;D;221122;000000;2067;2095.2;2050;2083.8;202290
xxxx;D;221123;000000;2085.8;2159.4;2061;2135;669003
xxxx;D;221124;000000;2151;2154.6;2108.4;2130;345805
xxxx;D;221125;000000;2120;2153;2006;2020.4;1924598
xxxx;D;221128;000000;1994.8;1995.6;1885.8;1914.2;2241618
xxxx;D;221129;000000;1918.8;1992;1916.4;1986.2;1182505
xxxx;D;221130;000000;1988.2;2014.6;1954.8;1996.6;762512
xxxx;D;221201;000000;1999.8;2003.6;1960;1980.2;411776
xxxx;D;221202;000000;1980;1980.2;1957.2;1971.2;268044
xxxx;D;221205;000000;1969;2004.4;1968.2;1985.8;600269
xxxx;D;221206;000000;1988.6;2000;1961.6;1989.4;367212
xxxx;D;221207;000000;1989.4;1989.8;1962;1976.4;218390
xxxx;D;221208;000000;1976.8;1984.8;1940.8;1958.4;312388
xxxx;D;221209;000000;1955.6;1963;1933;1949.4;193187
xxxx;D;221212;000000;1950;1959.6;1910;1921.8;279073
xxxx;D;221213;000000;1925;1927;1881;1899.2;489237
xxxx;D;221214;000000;1899.2;1899.8;1826.4;1851;749148
xxxx;D;221215;000000;1850;1883;1823.6;1849.6;567164
xxxx;D;221216;000000;1851.2;1862.2;1830.8;1836.4;255675
xxxx;D;221219;000000;1830;1834.8;1762.4;1768.8;582864
xxxx;D;221220;000000;1765;1845;1764.6;1842;507271
xxxx;D;221221;000000;1856.4;1878;1791.2;1833.8;521557
xxxx;D;221222;000000;1837;1865;1810;1847;424790
xxxx;D;221223;000000;1846.6;1847;1811;1821.2;400956
xxxx;D;221226;000000;1826.4;1829.8;1793;1811.4;393506
xxxx;D;221227;000000;1817.4;1849.6;1797.2;1834;356130
xxxx;D;221228;000000;1835.2;1846;1811;1815.8;347826
xxxx;D;221229;000000;1817;1828.2;1806.2;1819.6;233511
xxxx;D;221230;000000;1812.2;1823;1791;1817.8;370215
xxxx;D;230103;000000;1817.2;1839;1805.8;1832;209699
xxxx;D;230104;000000;1834;1877;1827.2;1867;221737
xxxx;D;230105;000000;1871.6;1886.8;1841.2;1855.4;156597
xxxx;D;230106;000000;1856.2;1864.4;1845;1850.4;74490
xxxx;D;230109;000000;1857.2;1874.2;1850;1866.8;216289
xxxx;D;230110;000000;1869;1873.8;1855;1870;195392
xxxx;D;230111;000000;1874.8;1909.6;1873;1909;306673
xxxx;D;230112;000000;1909;1914.8;1886.8;1897.8;202326
xxxx;D;230113;000000;1898;1914.6;1883.4;1912;208163
xxxx;D;230116;000000;1925.6;1955;1923;1953.8;313669
xxxx;D;230117;000000;1956.4;1958.4;1869.8;1889.6;533009
xxxx;D;230118;000000;1889;1931.8;1872.8;1906.6;407744
xxxx;D;230119;000000;1910.2;1914;1873.2;1882.4;195959
xxxx;D;230120;000000;1877.8;1913.8;1871.2;1904.8;307976
xxxx;D;230123;000000;1909.4;1948;1903.2;1945;338606
xxxx;D;230124;000000;1949.4;1959.8;1912.2;1919.8;422587
xxxx;D;230125;000000;1920.2;1927.6;1897.2;1914.8;236938
xxxx;D;230126;000000;1910;1924.8;1885;1902.8;249891
xxxx;D;230127;000000;1902;1916;1897.6;1912;154186
xxxx;D;230130;000000;1912;1938.6;1912;1934;188721
xxxx;D;230131;000000;1938.6;2047.4;1934;2047.2;1186473
xxxx;D;230201;000000;2051;2128;2036.2;2088;1729949
xxxx;D;230202;000000;2098.6;2102.6;2055;2075;418666
xxxx;D;230203;000000;2074.4;2074.4;2025;2055.8;537014
xxxx;D;230206;000000;2070;2108;2070;2094.6;763152
xxxx;D;230207;000000;2090;2104.2;2061;2076.6;441443
xxxx;D;230208;000000;2080;2080;2036;2060.2;421100
xxxx;D;230209;000000;2057.2;2058.6;2032;2040.4;245384
xxxx;D;230210;000000;2046.2;2065.2;2032.8;2060.8;321474
xxxx;D;230213;000000;2071.4;2092.4;2057.8;2065.2;397668
xxxx;D;230214;000000;2064.6;2065;1994;2028.6;795370
xxxx;D;230215;000000;2030.4;2048;1921.6;1969.2;1833428
xxxx;D;230216;000000;1981;2023;1958;1976.4;624540
xxxx;D;230217;000000;1975;1987.8;1956;1971;331242
xxxx;D;230220;000000;1968;1968;1913;1958;448046
xxxx;D;230221;000000;1969.8;2034.8;1960;1993.8;820897
xxxx;D;230222;000000;1998.4;1999.6;1969.8;1980.4;242025
xxxx;D;230224;000000;1986.4;1998.2;1980.4;1986.6;142949
xxxx;D;230227;000000;1949;2025;1930.2;2007.4;666089
xxxx;D;230228;000000;2014.8;2036;2010;2015;352946
xxxx;D;230301;000000;2019.8;2040;2015;2033.8;342963
xxxx;D;230302;000000;2037.8;2037.8;1955.2;1970.8;1220219
xxxx;D;230303;000000;1970.6;1991.2;1932.4;1984.2;355224
xxxx;D;230306;000000;1996.8;1999.2;1964;1973;588584
xxxx;D;230307;000000;1974.8;1978.6;1956.2;1961.8;337990
xxxx;D;230309;000000;1963.4;1970.4;1935.4;1942;464950
xxxx;D;230310;000000;1933.8;1940;1911;1917;477838
xxxx;D;230313;000000;1919.6;1939.6;1880.4;1907.4;679374
xxxx;D;230314;000000;1912.2;1913.8;1886;1901.2;382695
xxxx;D;230315;000000;1906.8;1910.8;1860;1864.2;543086
xxxx;D;230316;000000;1856.4;1882;1812;1851;1259109
xxxx;D;230317;000000;1859.6;1899.2;1847.2;1898;672443
xxxx;D;230320;000000;1900;1915;1881;1910;664723
xxxx;D;230321;000000;1915;1920;1866;1887.6;463924
xxxx;D;230322;000000;1885;1903.4;1866.6;1887.8;368458
xxxx;D;230323;000000;1887.8;1907.6;1885.2;1902;263327
xxxx;D;230324;000000;1902.8;1909;1880;1886.4;183485
xxxx;D;230327;000000;1889.8;1920;1889.8;1919.6;370357
xxxx;D;230328;000000;1923.4;1947;1920.8;1929.6;352927
xxxx;D;230329;000000;1932.8;1936.8;1907;1919.6;271441
xxxx;D;230330;000000;1919.6;1926.4;1911;1917.4;229580
xxxx;D;230331;000000;1921;1921.4;1888.4;1901.6;304340
xxxx;D;230403;000000;1910;1919;1902.6;1913;225021
xxxx;D;230404;000000;1916.8;1925;1896.4;1905;345392
xxxx;D;230405;000000;1905;1909;1892;1907.2;201662
xxxx;D;230406;000000;1907.2;1934;1906.2;1912.8;421606
xxxx;D;230407;000000;1918.2;1925;1910.4;1919.8;196181
xxxx;D;230410;000000;1924.6;1998.2;1922.2;1993;1385988
xxxx;D;230411;000000;1998;2019;1927.8;1952.2;1079024
xxxx;D;230412;000000;1963;1969.8;1935.2;1953.6;308677
xxxx;D;230413;000000;1958.4;1966.8;1942;1954;243595
xxxx;D;230414;000000;1957.4;1959.6;1940;1945;177435
xxxx;D;230417;000000;1954.8;1980;1948;1964.8;334304
xxxx;D;230418;000000;1970.2;1985;1953;1981.4;422683
xxxx;D;230419;000000;1983;2028.2;1962;1989.6;1005697
xxxx;D;230420;000000;1998.4;2100;1963.2;2098.6;1934542
xxxx;D;230421;000000;2106.6;2128.6;2062;2086.8;1228499
xxxx;D;230424;000000;2088.2;2108.2;2065.8;2080;504264
xxxx;D;230425;000000;2086.4;2088.2;2044;2059.4;408219
xxxx;D;230426;000000;2064;2125;2059.6;2113;1088025
xxxx;D;230427;000000;2123.2;2159;2082;2101.6;1688385
xxxx;D;230428;000000;2103;2108;2050.2;2070.6;624462
xxxx;D;230502;000000;2075;2099;1980;2015;1005583
xxxx;D;230503;000000;2020.2;2021.6;1922.2;1930.4;1078287
xxxx;D;230504;000000;1935;1992.4;1930.2;1979.6;709407
xxxx;D;230505;000000;1979;1988.2;1946.2;1948;425180
xxxx;D;230508;000000;1949.6;1969;1930.4;1943;165104
xxxx;D;230510;000000;1950.2;2012;1945.8;2008.8;656703
xxxx;D;230511;000000;2025;2052;1961;2007.2;1232151
xxxx;D;230512;000000;2000;2017;1991;2012;351201
xxxx;D;230515;000000;2019;2050;2013.2;2049.6;412179
xxxx;D;230516;000000;2056.6;2063.6;2022;2045.6;368067
xxxx;D;230517;000000;2047.4;2077.8;2028;2058;452798
xxxx;D;230518;000000;2065.2;2072.8;2026;2032.8;442803
xxxx;D;230519;000000;2033;2285.4;2020;2223.2;6556578
xxxx;D;230522;000000;2300.2;2371.4;2235;2300;3706710
xxxx;D;230523;000000;2315.6;2330;2212.2;2242.8;1419528
xxxx;D;230524;000000;2244;2256.4;2172.2;2220;1035691
xxxx;D;230525;000000;2223;2350;2165.6;2350;3407501
xxxx;D;230526;000000;2355;2357.6;2294.2;2322;1086132
xxxx;D;230529;000000;2334.8;2410;2295.6;2390;1486072
xxxx;D;230530;000000;2314.8;2385;2263;2303.6;1688009
xxxx;D;230531;000000;2298.6;2353;2244.2;2324.2;1036049
xxxx;D;230601;000000;2328;2356;2294.8;2313.4;658567
xxxx;D;230602;000000;2324;2348;2292.2;2343.6;556883
xxxx;D;230605;000000;2340;2383.2;2282;2305.8;928435
xxxx;D;230606;000000;2293.6;2334.6;2260.2;2323.2;679461
xxxx;D;230607;000000;2324;2430;2310.6;2425.4;1489138
xxxx;D;230608;000000;2427.2;2523;2426;2520;2586239
xxxx;D;230609;000000;2532.4;2557;2481;2506.6;1358360
xxxx;D;230613;000000;2506.4;2568;2470;2566.8;944727
xxxx;D;230614;000000;2571.6;2655;2550.4;2620;1534499
xxxx;D;230615;000000;2637.2;2649;2557;2600;1329104
xxxx;D;230616;000000;2608;2615;2500.8;2547;2370797
xxxx;D;230619;000000;2546.8;2555.6;2475;2510.4;1029648
xxxx;D;230620;000000;2504;2560;2461;2510.6;833029
xxxx;D;230621;000000;2515;2542;2490.8;2529.6;508468
xxxx;D;230622;000000;2529;2537.2;2474;2492.6;462510
