TICKER,date,OPEN,HIGH,LOW,CLOSE,VOL,value_key_rate,value_petroleum,value_currency
company_7,2021-06-03,314.8,315.71,309.87,312.41,34459100.0,5.0,71.31,73.4979
company_7,2021-06-04,313.0,313.0,307.6,310.94,37077640.0,5.0,71.89,73.2636
company_7,2021-06-07,310.03,316.0,308.57,315.53,40149880.0,5.0,71.49,72.9294
company_7,2021-06-08,315.26,316.18,312.5,314.83,34909350.0,5.0,72.22,72.9294
company_7,2021-06-09,315.01,315.9,312.9,314.78,25115980.0,5.0,72.06,72.8256
company_7,2021-06-10,314.8,316.58,313.76,314.62,29201370.0,5.0,72.52,72.0829
company_7,2021-06-11,314.88,315.08,312.5,313.0,21902100.0,5.0,72.69,72.1974
company_7,2021-06-14,313.48,314.87,310.4,314.12,25494830.0,5.0,72.86,71.8318
company_7,2021-06-15,314.13,315.6,312.4,312.51,29704890.0,5.5,73.99,71.8318
company_7,2021-06-16,312.5,314.54,311.03,311.61,38224960.0,5.5,74.39,71.8318
company_7,2021-06-17,311.0,315.42,310.46,313.9,44164540.0,5.5,73.08,72.0323
company_7,2021-06-18,313.44,313.82,308.13,309.3,62327060.0,5.5,73.51,72.5048
company_7,2021-06-21,308.45,310.4,306.56,310.4,36086020.0,5.5,74.9,73.1987
company_7,2021-06-22,310.79,311.17,308.13,309.73,23511320.0,5.5,74.81,73.1987
company_7,2021-06-23,310.4,312.0,308.69,309.79,24810790.0,5.5,75.19,73.1661
company_7,2021-06-24,309.82,311.2,308.84,310.0,19708450.0,5.5,75.56,72.6671
company_7,2021-06-25,310.41,312.5,309.82,311.81,22588790.0,5.5,76.18,72.326
company_7,2021-06-28,311.76,312.06,309.13,309.48,19409430.0,5.5,74.68,72.1777
company_7,2021-06-29,308.7,309.23,303.66,306.1,33868700.0,5.5,74.76,72.1777
company_7,2021-06-30,306.35,306.91,303.34,306.45,31492940.0,5.5,74.62,72.3723
company_7,2021-07-01,306.19,307.35,305.0,305.78,19958090.0,5.5,75.84,72.7234
company_7,2021-07-02,305.59,308.37,304.71,307.39,28893920.0,5.5,76.17,72.9086
company_7,2021-07-05,307.81,308.11,304.8,307.0,16481560.0,5.5,77.16,73.354
company_7,2021-07-06,307.32,307.59,302.37,303.34,32667720.0,5.5,74.53,73.354
company_7,2021-07-07,303.56,306.2,302.85,304.06,22612920.0,5.5,73.43,73.266
company_7,2021-07-08,302.99,304.3,300.62,302.63,30696840.0,5.5,74.12,74.058
company_7,2021-07-09,302.71,304.1,301.22,303.56,20523480.0,5.5,75.55,75.1952
company_7,2021-07-12,303.56,306.27,301.52,306.23,25280830.0,5.5,75.16,74.6336
company_7,2021-07-13,306.85,307.22,302.11,303.0,21233230.0,5.5,76.49,74.6336
company_7,2021-07-14,302.7,303.69,300.74,301.5,23920780.0,5.5,74.76,74.0589
company_7,2021-07-15,301.19,303.5,299.77,301.72,21082200.0,5.5,73.47,74.1236
company_7,2021-07-16,301.92,304.78,298.57,298.85,34532240.0,5.5,73.59,74.2197
company_7,2021-07-19,298.0,298.36,290.03,291.46,41244150.0,5.5,68.62,74.3463
company_7,2021-07-20,292.34,296.8,292.3,296.1,35564960.0,5.5,69.35,74.3463
company_7,2021-07-21,296.01,296.94,293.54,294.86,17526680.0,5.5,72.23,74.491
company_7,2021-07-22,295.77,298.17,294.43,297.27,20319290.0,5.5,73.79,74.4947
company_7,2021-07-23,297.5,298.69,295.04,296.38,14959920.0,5.5,74.1,73.6945
company_7,2021-07-26,293.99,303.68,291.98,303.34,33887060.0,6.5,74.5,74.098
company_7,2021-07-27,302.66,304.59,299.38,299.71,38559430.0,6.5,74.48,74.098
company_7,2021-07-28,300.48,302.98,300.0,302.9,26896580.0,6.5,74.74,73.8471
company_7,2021-07-29,304.14,305.27,303.03,303.12,27950010.0,6.5,76.05,73.6088
company_7,2021-07-30,302.42,306.67,301.12,305.59,49522680.0,6.5,75.41,73.1904
company_7,2021-08-02,306.31,308.63,306.06,306.51,31506510.0,6.5,72.89,73.0156
company_7,2021-08-03,306.31,309.89,306.25,309.89,33788860.0,6.5,72.41,73.0156
company_7,2021-08-04,310.26,312.0,309.25,311.1,30666580.0,6.5,70.38,72.8724
company_7,2021-08-05,311.02,315.91,310.82,315.82,37290300.0,6.5,71.29,72.7857
company_7,2021-08-06,316.1,320.0,315.31,319.15,54096400.0,6.5,70.7,73.168
company_7,2021-08-09,318.56,328.3,317.62,326.91,71958140.0,6.5,69.04,73.5078
company_7,2021-08-10,328.05,331.29,326.97,330.11,41507840.0,6.5,70.63,73.5078
company_7,2021-08-11,330.7,330.98,326.21,329.9,34418000.0,6.5,71.44,73.5962
company_7,2021-08-12,330.0,330.64,327.3,328.57,20985080.0,6.5,71.31,73.9695
company_7,2021-08-13,328.6,330.27,327.31,328.68,18758270.0,6.5,70.59,73.5671
company_7,2021-08-16,327.56,330.52,327.13,329.36,23916510.0,6.5,69.51,73.392
company_7,2021-08-17,329.0,335.7,328.55,334.5,42463620.0,6.5,69.03,73.392
company_7,2021-08-18,336.05,338.99,333.26,334.9,36270350.0,6.5,68.23,73.4753
company_7,2021-08-19,333.5,334.0,329.1,332.69,45936410.0,6.5,66.45,73.4633
company_7,2021-08-20,332.2,333.27,325.17,325.67,36352850.0,6.5,65.18,74.1503
company_7,2021-08-23,327.85,329.81,326.55,329.22,20539290.0,6.5,68.75,74.0666
company_7,2021-08-24,330.37,331.22,323.32,324.83,35650540.0,6.5,71.05,74.0666
company_7,2021-08-25,324.29,325.32,321.26,324.57,28071640.0,6.5,72.25,73.9465
company_7,2021-08-26,324.03,325.55,320.58,322.54,27463480.0,6.5,71.07,73.7428
company_7,2021-08-27,323.74,327.5,321.8,327.41,27792410.0,6.5,72.7,73.9908
company_7,2021-08-30,328.42,329.38,326.51,328.28,20356090.0,6.5,73.41,73.5744
company_7,2021-08-31,328.54,330.48,327.3,327.94,32440160.0,6.5,71.63,73.5744
company_7,2021-09-01,328.87,334.64,328.03,334.57,30671130.0,6.5,71.59,73.2781
company_7,2021-09-02,334.67,334.91,328.77,329.0,31562590.0,6.5,73.03,73.1912
company_7,2021-09-03,329.47,330.53,326.62,329.71,29597400.0,6.5,72.61,72.8491
company_7,2021-09-06,330.0,331.45,328.5,329.37,17467620.0,6.5,72.22,72.9538
company_7,2021-09-07,329.82,330.73,324.64,325.96,24443360.0,6.5,71.69,72.9538
company_7,2021-09-08,325.96,332.74,322.84,331.7,47818530.0,6.5,72.6,73.1909
company_7,2021-09-09,330.4,330.4,325.69,326.01,29884250.0,6.5,71.45,73.4421
company_7,2021-09-10,328.01,328.43,325.21,326.25,17390450.0,6.5,72.92,73.129
company_7,2021-09-13,327.02,328.14,324.01,327.41,24349520.0,6.75,73.51,73.0841
company_7,2021-09-14,327.45,328.84,325.48,326.48,22491700.0,6.75,73.6,73.0841
company_7,2021-09-15,326.46,334.6,326.46,333.51,43810600.0,6.75,75.46,72.7171
company_7,2021-09-16,333.04,334.5,324.91,326.99,62479270.0,6.75,75.67,72.852
company_7,2021-09-17,326.9,331.73,325.7,329.56,54120880.0,6.75,75.34,72.4329
company_7,2021-09-20,327.01,328.85,325.0,326.92,31671550.0,6.75,73.92,73.3315
company_7,2021-09-21,328.44,329.48,322.39,323.25,47704160.0,6.75,74.36,73.3315
company_7,2021-09-22,325.28,328.9,322.5,327.8,38085450.0,6.75,76.19,73.2067
company_7,2021-09-23,328.94,329.4,325.13,327.02,27033650.0,6.75,77.25,72.8806
company_7,2021-09-24,326.08,326.23,323.62,325.44,24552590.0,6.75,78.09,72.7245
company_7,2021-09-27,326.32,332.46,326.09,331.68,34346920.0,6.75,79.53,72.6613
company_7,2021-09-28,332.06,334.48,328.32,329.3,52511780.0,6.75,79.09,72.6613
company_7,2021-09-29,329.09,330.45,327.15,328.43,27597990.0,6.75,78.64,72.5083
company_7,2021-09-30,329.98,342.2,329.45,340.99,83549930.0,6.75,78.31,72.7608
company_7,2021-10-01,339.21,339.94,336.08,338.48,37617680.0,6.75,79.28,72.6642
company_7,2021-10-04,337.81,349.31,336.22,345.85,59987320.0,6.75,81.26,72.9239
company_7,2021-10-05,346.79,365.0,344.9,363.2,86810410.0,6.75,82.56,72.9239
company_7,2021-10-06,366.0,375.48,359.35,364.28,95588390.0,6.75,81.08,72.5686
company_7,2021-10-07,367.69,374.0,365.88,368.93,49466740.0,6.75,81.95,72.5682
company_7,2021-10-08,369.5,374.55,368.0,373.01,31010000.0,6.75,82.39,72.2854
company_7,2021-10-11,375.05,388.11,375.0,387.6,66555950.0,6.75,83.65,71.6373
company_7,2021-10-12,385.9,386.86,376.72,377.79,51365340.0,6.75,83.42,71.6373
company_7,2021-10-13,378.7,380.91,370.81,378.8,54668150.0,6.75,83.18,71.8801
company_7,2021-10-14,382.02,383.13,374.57,376.09,36290870.0,6.75,84.0,71.8577
company_7,2021-10-15,377.5,378.41,370.43,371.82,37276570.0,6.75,84.86,71.7846
company_7,2021-10-18,369.35,369.91,363.75,364.6,38112280.0,6.75,84.33,71.1714
company_7,2021-10-19,365.68,373.4,361.5,373.18,40008020.0,6.75,85.08,71.1714
company_7,2021-10-20,371.83,371.97,367.1,370.16,27515020.0,6.75,85.82,70.9674
company_7,2021-10-21,368.2,371.14,363.2,364.6,24461840.0,6.75,84.61,71.0555
company_7,2021-10-22,364.06,370.39,362.37,364.37,26322460.0,6.75,85.53,70.9904
company_7,2021-10-25,366.19,371.7,361.68,369.99,35623260.0,7.5,85.99,70.1345
company_7,2021-10-26,369.89,374.63,365.66,372.16,41746810.0,7.5,86.4,70.1345
company_7,2021-10-27,371.0,374.0,366.51,371.36,36305740.0,7.5,84.58,69.5526
company_7,2021-10-28,370.5,374.92,362.32,365.36,53785930.0,7.5,84.32,69.8104
company_7,2021-10-29,364.33,364.33,352.68,356.14,53476690.0,7.5,83.72,70.5207
company_7,2021-11-01,356.14,371.47,356.14,370.96,55120560.0,7.5,84.71,71.0863
company_7,2021-11-02,370.98,374.0,367.2,370.7,37697650.0,7.5,84.72,71.0863
company_7,2021-11-03,370.0,370.5,365.03,370.13,30833580.0,7.5,81.99,71.4783
company_7,2021-11-05,366.98,367.56,358.5,360.21,39012570.0,7.5,82.74,71.3975
company_7,2021-11-08,362.59,363.97,355.6,358.39,39658600.0,7.5,83.43,71.3975
company_7,2021-11-09,358.41,364.58,355.6,357.44,41687090.0,7.5,84.78,71.3975
company_7,2021-11-10,356.68,358.8,348.0,348.65,46528570.0,7.5,82.64,71.2866
company_7,2021-11-11,350.14,357.89,347.22,356.24,42860130.0,7.5,82.87,70.695
company_7,2021-11-12,356.24,356.37,339.68,347.59,100664120.0,7.5,82.17,71.1964
company_7,2021-11-15,348.67,352.8,342.76,344.39,59812240.0,7.5,82.05,72.2724
company_7,2021-11-16,345.91,346.47,336.01,337.91,61959550.0,7.5,82.43,72.2724
company_7,2021-11-17,338.0,343.57,336.6,339.89,49464380.0,7.5,80.28,72.5553
company_7,2021-11-18,338.9,343.12,333.5,336.93,47108510.0,7.5,81.24,72.8228
company_7,2021-11-19,339.37,339.99,325.7,327.56,66943180.0,7.5,78.89,72.6022
company_7,2021-11-22,326.03,326.39,306.67,309.15,144324090.0,7.5,79.7,73.4506
company_7,2021-11-23,306.28,327.01,300.1,326.84,144820750.0,7.5,82.31,73.4506
company_7,2021-11-24,328.0,329.97,317.35,321.22,77871110.0,7.5,82.25,74.8327
company_7,2021-11-25,322.37,322.96,316.11,317.29,44048010.0,7.5,82.22,74.3726
company_7,2021-11-26,307.13,312.0,303.22,304.42,90384610.0,7.5,72.72,74.6004
company_7,2021-11-29,311.14,322.15,309.42,316.57,82133140.0,7.5,73.44,74.9818
company_7,2021-11-30,311.0,318.58,310.09,315.0,98128940.0,7.5,69.23,74.9818
company_7,2021-12-01,321.35,329.44,319.51,324.4,69783520.0,7.5,68.87,74.8926
company_7,2021-12-02,325.21,329.0,320.54,326.8,61404320.0,7.5,69.67,73.9746
company_7,2021-12-03,327.6,328.95,318.4,320.66,43075790.0,7.5,69.88,74.0637
company_7,2021-12-06,322.0,324.16,304.18,307.5,99674420.0,7.5,73.08,73.6694
company_7,2021-12-07,307.5,313.03,300.5,309.79,154149090.0,7.5,75.44,73.6694
company_7,2021-12-08,310.97,316.88,291.57,296.95,241030570.0,7.5,75.82,74.1399
company_7,2021-12-09,297.49,304.94,292.5,300.4,133927110.0,7.5,74.42,73.8453
company_7,2021-12-10,300.41,304.28,294.43,297.44,82043690.0,7.5,75.15,73.5998
company_7,2021-12-13,298.28,300.99,280.08,280.64,146306320.0,7.5,74.39,73.4107
company_7,2021-12-14,280.21,286.09,261.5,284.9,176473700.0,7.5,73.7,73.4107
company_7,2021-12-15,285.0,287.79,279.44,286.65,87516430.0,7.5,73.88,73.4698
company_7,2021-12-16,287.75,298.7,286.2,295.89,134776020.0,7.5,75.02,73.851
company_7,2021-12-17,295.0,296.73,291.61,294.9,109764650.0,7.5,73.52,73.5708
company_7,2021-12-20,293.11,293.11,285.63,288.4,79622500.0,8.5,71.52,74.2947
company_7,2021-12-21,289.8,293.4,286.76,291.7,64919700.0,8.5,73.98,74.2947
company_7,2021-12-22,291.83,297.23,289.23,294.0,63855050.0,8.5,75.29,73.8206
company_7,2021-12-23,294.68,298.1,291.26,292.8,55531330.0,8.5,76.85,73.7901
company_7,2021-12-24,293.0,294.18,289.0,293.89,37669750.0,8.5,76.14,73.3583
company_7,2021-12-27,294.79,296.0,293.37,295.68,35728530.0,8.5,78.6,73.2329
company_7,2021-12-28,295.84,297.55,294.18,295.0,37853360.0,8.5,78.94,73.2329
company_7,2021-12-29,295.05,295.55,291.33,293.51,37668260.0,8.5,79.23,73.4959
company_7,2021-12-30,293.61,294.89,291.52,293.49,42566850.0,8.5,79.53,73.6514
company_7,2022-01-03,295.9,305.5,294.34,305.47,50156260.0,8.5,78.98,75.1315
company_7,2022-01-04,305.51,310.1,301.63,304.24,53268220.0,8.5,80.0,75.1315
company_7,2022-01-05,303.56,304.26,287.0,287.01,70015940.0,8.5,80.8,75.1315
company_7,2022-01-06,286.86,295.1,281.0,293.92,79329410.0,8.5,81.99,75.1315
company_7,2022-01-10,295.53,298.88,288.68,291.69,67393720.0,8.5,80.87,75.1315
company_7,2022-01-11,292.93,293.94,288.71,291.88,58894910.0,8.5,83.92,75.1315
company_7,2022-01-12,292.5,292.92,285.05,290.4,81815210.0,8.5,84.67,74.8355
company_7,2022-01-13,289.69,290.37,269.9,272.5,211547650.0,8.5,84.47,74.5277
company_7,2022-01-14,272.39,277.98,249.2,261.0,406232780.0,8.5,86.06,74.5686
company_7,2022-01-17,262.2,264.01,247.0,257.78,248613210.0,8.5,86.48,76.0404
company_7,2022-01-18,258.8,259.39,228.09,234.7,484049150.0,8.5,87.51,76.0404
company_7,2022-01-19,232.89,249.0,221.03,244.86,360884470.0,8.5,88.44,76.3347
company_7,2022-01-20,244.12,263.0,240.01,254.61,329059220.0,8.5,88.38,76.8697
company_7,2022-01-21,252.98,259.08,246.0,246.9,295614320.0,8.5,87.89,76.4408
company_7,2022-01-24,246.51,249.88,226.0,236.97,325615680.0,8.5,86.27,77.3649
company_7,2022-01-25,236.99,243.55,231.0,239.59,232503340.0,8.5,88.2,77.3649
company_7,2022-01-26,240.06,245.17,233.3,236.9,224800440.0,8.5,89.96,78.6422
company_7,2022-01-27,234.99,260.0,233.1,254.29,301187890.0,8.5,89.34,78.9437
company_7,2022-01-28,255.86,262.0,252.02,257.82,204153960.0,8.5,90.03,78.947
company_7,2022-01-31,258.88,269.6,258.81,269.42,156087540.0,8.5,89.26,77.4702
