TICKER,date,OPEN,HIGH,LOW,CLOSE,VOL,value_key_rate,value_petroleum,value_currency
company_9,2020-01-03,2712.2,2718.0,2677.4,2685.0,263527.0,6.25,68.6226,61.234
company_9,2020-01-06,2682.2,2682.2,2650.6,2672.0,226702.0,6.25,68.91,61.234
company_9,2020-01-08,2663.8,2707.0,2636.2,2677.0,252503.0,6.25,64.79,61.234
company_9,2020-01-09,2685.0,2737.2,2683.4,2728.4,306731.0,6.25,65.3377,61.234
company_9,2020-01-10,2728.6,2760.0,2700.2,2725.0,308125.0,6.25,65.021,61.234
company_9,2020-01-13,2713.4,2729.8,2692.0,2703.4,330909.0,6.25,64.2342,60.9474
company_9,2020-01-14,2719.0,2750.0,2683.8,2685.0,468516.0,6.25,64.4199,60.9474
company_9,2020-01-15,2677.0,2708.4,2660.0,2690.0,415484.0,6.25,64.0,61.414
company_9,2020-01-16,2678.2,2869.2,2673.2,2719.8,1470744.0,6.25,64.62,61.4328
company_9,2020-01-17,2732.2,2776.8,2726.2,2772.8,668860.0,6.25,64.85,61.5694
company_9,2020-01-20,2790.0,2827.0,2777.0,2800.0,339337.0,6.25,65.2,61.4654
company_9,2020-01-21,2799.6,2799.6,2762.6,2770.0,350182.0,6.25,64.5758,61.4654
company_9,2020-01-22,2783.2,2799.6,2673.2,2790.0,755887.0,6.25,63.21,61.8552
company_9,2020-01-23,2791.0,2826.6,2740.0,2820.2,480427.0,6.25,62.04,61.8343
company_9,2020-01-24,2798.0,2818.0,2775.8,2798.0,366624.0,6.25,60.69,61.9515
company_9,2020-01-27,2789.2,2802.0,2735.2,2780.0,481600.0,6.25,59.32,62.338
company_9,2020-01-28,2785.2,2813.8,2765.6,2799.8,357013.0,6.25,59.51,62.338
company_9,2020-01-29,2812.4,2890.0,2812.4,2890.0,679946.0,6.25,59.81,62.8299
company_9,2020-01-30,2880.0,2905.0,2852.4,2888.0,344028.0,6.25,58.29,62.3934
company_9,2020-01-31,2895.0,2913.0,2865.4,2873.4,296170.0,6.25,56.62,63.0359
company_9,2020-02-03,2856.8,2899.6,2843.2,2880.6,270342.0,6.25,54.45,63.9091
company_9,2020-02-04,2911.8,2994.8,2907.0,2990.0,469932.0,6.25,53.96,63.9091
company_9,2020-02-05,3010.6,3081.0,2992.4,3008.2,692586.0,6.25,55.28,63.4342
company_9,2020-02-06,3030.0,3076.0,3003.4,3048.2,389930.0,6.25,54.93,63.1742
company_9,2020-02-07,3058.6,3140.0,3022.4,3103.8,479731.0,6.25,54.5036,62.7977
company_9,2020-02-10,3104.6,3143.0,3065.0,3087.2,422510.0,6.0,53.27,63.7708
company_9,2020-02-11,3100.0,3131.2,3066.2,3085.0,340079.0,6.0,54.01,63.7708
company_9,2020-02-12,3081.0,3083.2,3033.0,3037.2,551073.0,6.0,55.79,63.949
company_9,2020-02-13,3066.6,3097.0,3035.2,3087.4,516454.0,6.0,56.34,63.047
company_9,2020-02-14,3119.8,3127.6,2950.8,3011.0,1995630.0,6.0,57.32,63.6016
company_9,2020-02-17,2980.4,2989.8,2935.4,2983.6,497430.0,6.0,57.75,63.3085
company_9,2020-02-18,2990.0,2992.4,2917.2,2937.0,582824.0,6.0,57.75,63.3085
company_9,2020-02-19,2921.4,2991.2,2912.6,2953.0,728333.0,6.0,59.12,63.7698
company_9,2020-02-20,2945.0,2996.4,2941.4,2988.4,738945.0,6.0,59.31,63.6873
company_9,2020-02-21,2975.0,2996.0,2910.6,2911.8,645644.0,6.0,58.2434,63.7413
company_9,2020-02-25,2799.8,2869.8,2672.6,2681.8,2303488.0,6.0,54.95,64.9213
company_9,2020-02-26,2661.2,2704.8,2538.4,2690.8,2316101.0,6.0,53.43,64.9213
company_9,2020-02-27,2665.0,2744.4,2620.4,2678.2,1662998.0,6.0,52.18,65.5177
company_9,2020-02-28,2624.8,2686.0,2540.2,2659.8,1464045.0,6.0,50.52,65.6097
company_9,2020-03-02,2732.8,2762.8,2615.2,2721.4,1290610.0,6.0,52.0486,66.3274
company_9,2020-03-03,2744.0,2784.8,2701.4,2723.0,971355.0,6.0,51.9,66.3274
company_9,2020-03-04,2680.0,2708.8,2632.6,2654.2,697745.0,6.0,51.4,66.4437
company_9,2020-03-05,2743.0,2744.6,2643.2,2728.2,894054.0,6.0,49.93,66.0784
company_9,2020-03-06,2700.8,2711.8,2556.0,2685.0,1005756.0,6.0,45.5,66.1854
company_9,2020-03-10,2520.0,2757.8,2500.0,2590.0,1510732.0,6.0,37.81,72.0208
company_9,2020-03-11,2619.6,2640.0,2520.0,2615.0,910964.0,6.0,35.79,72.0208
company_9,2020-03-12,2559.8,2560.0,2350.0,2460.0,1547538.0,6.0,32.66,71.472
company_9,2020-03-13,2439.8,2620.6,2400.0,2470.0,1221313.0,6.0,34.67,74.0274
company_9,2020-03-16,2459.6,2459.6,2241.2,2370.0,1286296.0,6.0,29.51,74.1262
company_9,2020-03-17,2320.0,2438.8,2257.0,2425.0,1078574.0,6.0,28.62,74.1262
company_9,2020-03-18,2357.0,2400.0,2251.0,2318.8,1288232.0,6.0,24.88,73.8896
company_9,2020-03-19,2345.4,2464.4,2273.2,2434.0,1509790.0,6.0,28.47,77.2131
company_9,2020-03-20,2484.0,2593.4,2414.0,2455.2,1335704.0,6.0,26.98,80.157
company_9,2020-03-23,2376.8,2494.4,2295.0,2299.8,1233149.0,6.0,27.46,80.8815
company_9,2020-03-24,2365.0,2489.0,2363.0,2459.0,1072509.0,6.0,27.47,80.8815
company_9,2020-03-25,2549.8,2595.0,2480.2,2555.8,1339722.0,6.0,27.45,78.8493
company_9,2020-03-26,2587.8,2640.0,2505.0,2610.0,1169462.0,6.0,26.34,77.7928
company_9,2020-03-27,2649.8,2668.0,2552.6,2597.0,798730.0,6.0,24.93,78.7223
company_9,2020-03-30,2589.6,2678.8,2577.0,2670.2,659554.0,6.0,22.76,76.4074
company_9,2020-03-31,2700.0,2749.4,2647.0,2714.4,815448.0,6.0,22.74,76.4074
company_9,2020-04-01,2653.0,2679.6,2591.0,2605.8,762168.0,6.0,24.74,76.4074
company_9,2020-04-02,2621.0,2650.0,2493.8,2550.8,1102131.0,6.0,29.94,76.4074
company_9,2020-04-03,2540.2,2584.0,2514.4,2520.0,915527.0,6.0,34.11,76.4074
company_9,2020-04-06,2566.0,2609.0,2536.2,2582.0,785518.0,6.0,33.05,76.4074
company_9,2020-04-07,2607.0,2695.0,2602.2,2668.0,910645.0,6.0,31.87,76.4074
company_9,2020-04-08,2622.0,2742.6,2600.2,2742.6,758024.0,6.0,32.84,75.455
company_9,2020-04-09,2722.8,2755.8,2661.2,2697.2,1045760.0,6.0,31.48,75.7499
company_9,2020-04-10,2705.0,2705.0,2671.6,2701.0,262317.0,6.0,31.74,74.605
company_9,2020-04-13,2667.8,2688.0,2623.2,2659.0,349223.0,6.0,31.74,73.5245
company_9,2020-04-14,2697.8,2782.4,2687.6,2755.6,907990.0,6.0,29.6,73.5245
company_9,2020-04-15,2717.6,2719.8,2584.4,2588.2,775540.0,6.0,27.69,73.315
company_9,2020-04-16,2606.8,2680.0,2570.2,2637.8,708410.0,6.0,27.82,73.7145
company_9,2020-04-17,2655.6,2668.8,2620.2,2630.4,457724.0,6.0,28.08,74.7119
company_9,2020-04-20,2664.0,2746.0,2642.0,2736.4,863566.0,6.0,25.57,74.6657
company_9,2020-04-21,2681.8,2695.4,2601.0,2659.2,1018160.0,6.0,19.33,74.6657
company_9,2020-04-22,2650.0,2706.8,2631.2,2655.0,785080.0,6.0,20.37,76.2562
company_9,2020-04-23,2668.0,2677.0,2621.4,2640.6,505885.0,6.0,21.33,77.0416
company_9,2020-04-24,2634.8,2655.0,2606.6,2621.0,402936.0,6.0,21.44,75.129
company_9,2020-04-27,2652.0,2715.0,2647.0,2715.0,783496.0,5.5,19.99,74.496
company_9,2020-04-28,2731.0,2856.8,2716.4,2754.8,1297877.0,5.5,20.46,74.496
company_9,2020-04-29,2800.2,2874.0,2775.4,2870.0,777309.0,5.5,22.54,74.5706
company_9,2020-04-30,2898.0,2924.0,2812.2,2850.8,744921.0,5.5,25.27,73.6894
company_9,2020-05-04,2809.8,2848.8,2776.8,2828.8,414159.0,5.5,27.2,73.9719
company_9,2020-05-05,2849.8,2876.8,2831.0,2842.2,352411.0,5.5,30.97,73.9719
company_9,2020-05-06,2849.0,2883.2,2830.2,2864.0,376841.0,5.5,29.72,73.9719
company_9,2020-05-07,2869.0,2918.8,2858.0,2910.2,430050.0,5.5,29.46,73.9719
company_9,2020-05-08,2975.0,2992.0,2933.0,2975.2,471330.0,5.5,30.97,74.1169
company_9,2020-05-12,2968.0,2979.8,2927.0,2977.0,281684.0,5.5,29.98,73.4326
company_9,2020-05-13,2958.4,2958.4,2890.4,2893.4,511700.0,5.5,29.19,73.4326
company_9,2020-05-14,2875.2,2883.0,2785.8,2821.8,557815.0,5.5,31.13,73.5819
company_9,2020-05-15,2858.0,2894.0,2795.8,2839.6,518342.0,5.5,32.5,73.9298
company_9,2020-05-18,2877.0,2947.0,2870.4,2945.0,480408.0,5.5,34.81,72.9798
company_9,2020-05-19,2976.0,2980.0,2923.6,2970.0,338651.0,5.5,34.65,72.9798
company_9,2020-05-20,2955.2,3000.0,2941.0,2964.6,511039.0,5.5,35.75,72.3918
company_9,2020-05-21,2944.0,2960.0,2895.0,2910.8,503956.0,5.5,36.06,72.3381
company_9,2020-05-22,2889.8,2938.8,2880.6,2905.0,336192.0,5.5,35.13,70.924
company_9,2020-05-25,2913.8,2962.0,2908.2,2960.6,258725.0,5.5,35.53,71.5962
company_9,2020-05-26,2968.8,2992.8,2911.4,2913.2,553908.0,5.5,36.17,71.5962
company_9,2020-05-27,2905.8,2942.8,2817.2,2826.0,688266.0,5.5,34.74,71.1408
company_9,2020-05-28,2875.4,2916.8,2860.4,2888.0,623076.0,5.5,35.29,71.0635
company_9,2020-05-29,2865.0,2884.0,2811.6,2833.2,530562.0,5.5,37.84,71.1012
company_9,2020-06-01,2849.6,2869.8,2814.4,2846.0,635598.0,5.5,38.32,69.7114
company_9,2020-06-02,2848.0,2875.0,2821.2,2837.8,696965.0,5.5,39.6,69.7114
company_9,2020-06-03,2848.4,2879.6,2835.0,2867.6,666883.0,5.5,39.79,68.9831
company_9,2020-06-04,2864.8,2882.0,2837.0,2861.6,458534.0,5.5,39.94,68.3413
company_9,2020-06-05,2874.2,2911.8,2850.0,2884.0,425118.0,5.5,42.3,69.0151
company_9,2020-06-08,2897.2,2917.8,2866.0,2873.2,364212.0,5.5,40.76,68.3123
company_9,2020-06-09,2896.4,2905.0,2855.0,2902.0,335131.0,5.5,40.64,68.3123
company_9,2020-06-10,2895.6,2919.4,2867.0,2881.2,353031.0,5.5,41.22,68.6745
company_9,2020-06-11,2871.0,2879.8,2817.6,2850.0,477374.0,5.5,38.33,68.6183
company_9,2020-06-15,2836.0,2975.0,2820.4,2967.4,799022.0,5.5,39.79,70.395
company_9,2020-06-16,2984.0,3062.0,2967.4,3009.0,916051.0,5.5,40.67,70.395
company_9,2020-06-17,3024.0,3074.0,3010.0,3068.2,606577.0,5.5,40.53,69.7524
company_9,2020-06-18,3058.8,3115.0,3021.2,3108.0,741015.0,5.5,41.46,69.4822
company_9,2020-06-19,3109.0,3176.2,3107.0,3155.0,700308.0,5.5,42.19,69.618
company_9,2020-06-22,3171.0,3270.8,3115.0,3254.2,759511.0,4.5,43.03,69.4835
company_9,2020-06-23,3248.0,3444.8,3240.8,3358.6,1723932.0,4.5,42.63,69.4835
company_9,2020-06-25,3434.0,3509.2,3383.0,3499.0,1287989.0,4.5,41.05,68.8376
company_9,2020-06-26,3477.2,3519.4,3417.0,3430.0,610592.0,4.5,40.71,69.466
company_9,2020-06-29,3434.6,3483.2,3380.2,3467.0,560338.0,4.5,41.46,69.9513
company_9,2020-06-30,3467.0,3564.6,3423.0,3545.6,631981.0,4.5,41.14,69.9513
