TICKER,date,OPEN,HIGH,LOW,CLOSE,VOL,value_key_rate,value_petroleum,value_currency
company_6,2020-10-26,377.0,378.0,373.6,374.55,2824480.0,4.25,40.46,76.4443
company_6,2020-10-27,375.2,376.9,372.05,372.5,3053650.0,4.25,41.2,76.4443
company_6,2020-10-28,371.6,371.8,350.5,350.9,9825060.0,4.25,39.12,76.4556
company_6,2020-10-29,353.1,354.2,345.0,353.0,8003320.0,4.25,37.65,77.552
company_6,2020-10-30,349.0,352.35,343.6,349.8,5704950.0,4.25,37.94,78.8699
company_6,2020-11-02,346.9,359.55,342.1,359.2,8445110.0,4.25,38.97,80.5749
company_6,2020-11-03,360.05,376.8,358.35,374.0,8066890.0,4.25,39.71,80.5749
company_6,2020-11-05,378.3,386.9,372.35,382.4,9341750.0,4.25,40.93,78.4559
company_6,2020-11-06,380.45,384.7,378.15,382.35,6410160.0,4.25,39.45,78.4559
company_6,2020-11-09,385.2,405.0,378.15,395.4,15975450.0,4.25,42.4,76.9515
company_6,2020-11-10,395.3,418.85,392.25,414.55,11049050.0,4.25,43.61,76.9515
company_6,2020-11-11,416.1,429.0,415.85,419.35,16134680.0,4.25,43.8,76.3978
company_6,2020-11-12,418.0,419.65,410.55,412.3,7707490.0,4.25,43.53,76.2075
company_6,2020-11-13,412.1,419.35,408.55,419.35,6385910.0,4.25,42.78,77.1148
company_6,2020-11-16,425.0,435.45,415.65,430.95,12954860.0,4.25,43.82,76.9197
company_6,2020-11-17,430.9,441.5,419.8,438.85,15121160.0,4.25,43.75,76.9197
company_6,2020-11-18,437.6,460.0,436.25,452.9,19288970.0,4.25,44.34,76.253
company_6,2020-11-19,452.45,454.1,443.05,451.85,9538980.0,4.25,44.2,75.9268
company_6,2020-11-20,450.5,465.0,446.15,464.8,13300420.0,4.25,44.96,76.2627
company_6,2020-11-23,466.7,472.25,463.65,469.6,11202090.0,4.25,46.06,75.76
company_6,2020-11-24,472.5,474.9,462.3,472.2,8975140.0,4.25,47.86,75.76
company_6,2020-11-25,473.25,474.8,467.6,473.3,6841910.0,4.25,48.61,75.8146
company_6,2020-11-26,473.45,473.8,463.8,464.75,5961830.0,4.25,47.8,75.4727
company_6,2020-11-27,465.0,466.4,456.65,461.2,6127670.0,4.25,48.18,75.4518
company_6,2020-11-30,457.1,458.0,444.6,449.5,9262240.0,4.25,47.59,76.1999
company_6,2020-12-01,448.75,452.3,441.8,446.4,7838630.0,4.25,47.42,76.1999
company_6,2020-12-02,445.55,451.8,439.3,448.75,6805840.0,4.25,48.25,76.3203
company_6,2020-12-03,448.5,450.0,428.2,435.35,10752710.0,4.25,48.71,75.6151
company_6,2020-12-04,439.55,447.3,437.0,444.8,8579520.0,4.25,49.25,75.1996
company_6,2020-12-07,444.5,445.45,437.55,439.45,5017940.0,4.25,48.79,74.2506
company_6,2020-12-08,438.1,438.1,426.7,432.75,7169830.0,4.25,48.84,74.2506
company_6,2020-12-09,432.55,441.75,429.6,435.6,7633520.0,4.25,48.86,73.6618
company_6,2020-12-10,434.7,452.15,434.5,450.9,8114000.0,4.25,50.25,73.3057
company_6,2020-12-11,452.0,454.0,445.0,447.25,6776360.0,4.25,49.97,73.7124
company_6,2020-12-14,449.0,459.4,438.6,441.8,10343570.0,4.25,50.29,72.9272
company_6,2020-12-15,438.95,451.5,435.85,451.5,8229620.0,4.25,50.76,72.9272
company_6,2020-12-16,451.5,456.4,437.5,444.4,9847650.0,4.25,51.08,73.4453
company_6,2020-12-17,445.5,447.95,438.8,442.65,9207790.0,4.25,51.5,73.4201
company_6,2020-12-18,441.85,443.95,438.9,440.65,8758360.0,4.25,52.26,72.9781
company_6,2020-12-21,435.1,437.4,417.45,423.95,13025190.0,4.25,50.91,74.6721
company_6,2020-12-22,419.05,435.45,417.75,430.7,7578620.0,4.25,50.08,74.6721
company_6,2020-12-23,429.95,434.5,427.0,430.15,5233820.0,4.25,51.2,75.3498
company_6,2020-12-24,431.35,438.0,429.2,436.35,3406800.0,4.25,51.29,75.4571
company_6,2020-12-25,437.95,437.95,433.0,436.25,1038930.0,4.25,50.86,74.8392
company_6,2020-12-28,436.5,439.95,434.35,435.65,2020410.0,4.25,50.86,73.7175
company_6,2020-12-29,437.45,438.85,430.15,434.6,3298800.0,4.25,51.09,73.7175
company_6,2020-12-30,435.65,438.45,433.4,435.1,5079040.0,4.25,51.34,73.6567
company_6,2021-01-04,435.85,442.6,433.0,436.0,6387860.0,4.25,51.09,74.5157
company_6,2021-01-05,436.05,450.7,433.3,449.35,6724540.0,4.25,53.6,74.5157
company_6,2021-01-06,449.45,454.65,443.7,453.7,8220600.0,4.25,54.3,74.5157
company_6,2021-01-08,465.2,481.0,463.8,478.2,12695070.0,4.25,55.99,74.5157
company_6,2021-01-11,474.55,480.1,464.0,473.25,8789190.0,4.25,55.66,74.5157
company_6,2021-01-12,475.0,479.2,466.25,474.4,7081940.0,4.25,56.58,74.5157
company_6,2021-01-13,477.0,493.95,476.25,485.95,15288640.0,4.25,56.06,74.2663
company_6,2021-01-14,485.75,505.65,484.05,505.0,15394440.0,4.25,56.42,73.5264
company_6,2021-01-15,502.9,519.65,498.2,512.2,17888660.0,4.25,55.1,73.7961
company_6,2021-01-18,509.8,519.0,505.25,516.5,10712490.0,4.25,54.75,73.9735
company_6,2021-01-19,518.8,524.8,506.65,510.7,12517910.0,4.25,55.9,73.9735
company_6,2021-01-20,510.9,514.7,507.55,510.65,4873080.0,4.25,56.08,73.7243
company_6,2021-01-21,509.35,512.7,495.65,498.0,9246850.0,4.25,56.1,73.355
company_6,2021-01-22,494.8,495.0,485.0,494.25,8705980.0,4.25,55.41,73.3694
company_6,2021-01-25,494.35,502.8,485.4,495.6,7532280.0,4.25,55.88,74.8569
company_6,2021-01-26,493.1,498.25,488.1,493.95,4496630.0,4.25,55.91,74.8569
company_6,2021-01-27,495.1,497.9,480.55,481.25,9576050.0,4.25,55.81,75.6354
company_6,2021-01-28,479.8,485.65,475.0,483.4,6058190.0,4.25,55.53,75.04
company_6,2021-01-29,480.55,482.45,472.0,473.0,5551670.0,4.25,55.04,76.1854
company_6,2021-02-01,475.2,478.9,469.5,478.35,6888020.0,4.25,56.35,75.5053
company_6,2021-02-02,481.15,488.8,479.0,482.0,10407770.0,4.25,57.46,75.5053
company_6,2021-02-03,487.65,494.2,482.15,489.95,7491510.0,4.25,58.46,75.9051
company_6,2021-02-04,490.4,497.05,484.2,489.2,7943360.0,4.25,58.84,76.0801
company_6,2021-02-05,492.45,496.75,490.35,493.95,7633720.0,4.25,59.34,75.7293
company_6,2021-02-08,496.05,503.25,496.05,501.75,7730520.0,4.25,60.56,74.2602
company_6,2021-02-09,503.8,505.0,492.4,494.8,6755720.0,4.25,61.09,74.2602
company_6,2021-02-10,497.45,498.25,489.35,491.45,5608620.0,4.25,61.47,74.1192
company_6,2021-02-11,490.35,501.7,488.15,496.8,6677070.0,4.25,61.14,73.8526
company_6,2021-02-12,496.8,509.35,488.6,509.35,11944760.0,4.25,62.43,73.7579
company_6,2021-02-15,513.0,522.45,508.2,521.45,8808290.0,4.25,63.3,73.3092
company_6,2021-02-16,522.5,529.4,520.5,525.6,8703560.0,4.25,63.35,73.3092
company_6,2021-02-17,524.9,528.15,505.7,515.15,11446210.0,4.25,64.34,73.2895
company_6,2021-02-18,514.15,517.65,505.5,506.85,9681490.0,4.25,63.93,73.7669
company_6,2021-02-19,505.8,515.15,504.0,512.75,7455920.0,4.25,62.91,73.7755
company_6,2021-02-20,512.5,514.0,509.05,513.15,909640.0,4.25,65.24,73.9717
company_6,2021-02-22,514.05,518.9,509.1,516.0,4532080.0,4.25,65.24,73.7532
company_6,2021-02-24,511.75,518.7,511.15,518.25,6755490.0,4.25,67.04,73.7532
company_6,2021-02-25,519.45,536.35,517.95,529.35,13381440.0,4.25,66.88,73.7532
company_6,2021-02-26,525.7,533.2,520.45,523.35,10083590.0,4.25,64.42,73.4747
company_6,2021-03-01,527.55,530.0,521.45,524.1,4862650.0,4.25,63.69,74.0448
company_6,2021-03-02,519.55,529.85,518.85,526.0,4799200.0,4.25,62.7,74.0448
company_6,2021-03-03,528.85,536.45,527.6,533.8,5959660.0,4.25,64.07,74.5755
company_6,2021-03-04,535.2,549.7,533.2,540.1,12456910.0,4.25,66.74,73.5187
company_6,2021-03-05,543.0,561.95,541.55,561.0,13674760.0,4.25,69.36,73.7864
company_6,2021-03-09,558.95,581.45,556.0,570.6,14348590.0,4.25,67.52,74.264
company_6,2021-03-10,568.55,573.5,557.0,561.15,9579490.0,4.25,67.9,74.264
company_6,2021-03-11,563.15,572.0,563.1,572.0,9568100.0,4.25,69.63,74.0393
company_6,2021-03-12,572.75,574.7,566.4,572.25,5931120.0,4.25,69.22,73.4996
company_6,2021-03-15,573.2,580.75,572.0,576.4,9924110.0,4.25,68.88,73.2317
company_6,2021-03-16,574.65,577.95,559.3,571.2,17699060.0,4.25,68.39,73.2317
company_6,2021-03-17,571.2,574.1,551.25,555.85,15227090.0,4.25,68.0,72.9619
company_6,2021-03-18,556.2,559.5,541.0,544.05,12354360.0,4.25,63.28,73.1019
